tiempo (min),3er armonico
589.5658374,9.826097289
590.7228097,9.845380162
591.8873194,9.864788657
593.0475224,9.884125373
594.2115273,9.903525455
595.3768028,9.922946713
596.536907,9.942281783
597.698364,9.961639401
598.8515117,9.980858528
600.012398,10.00020663
601.1666797,10.01944466
602.3197966,10.03866328
603.4869145,10.05811524
604.6553269,10.07758878
605.8113676,10.09685613
606.9730359,10.11621726
608.1259038,10.13543173
609.2816779,10.15469463
610.436897,10.17394828
611.6018562,10.19336427
612.7626337,10.21271056
613.9234785,10.23205797
615.0882472,10.25147079
616.2467823,10.27077971
617.4141273,10.29023545
618.5754171,10.30959029
619.732871,10.32888118
620.8910478,10.34818413
622.0557795,10.36759632
623.2137714,10.38689619
624.374222,10.40623703
625.5319645,10.42553274
626.6825642,10.4447094
627.8484551,10.46414092
629.0026721,10.48337787
630.1679123,10.50279854
631.32236,10.52203933
632.4829822,10.54138304
633.6448247,10.56074708
634.8102133,10.58017022
635.9730678,10.59955113
637.1309887,10.61884981
638.2834506,10.63805751
639.4432191,10.65738698
640.6082519,10.6768042
641.7692029,10.69615338
642.9208833,10.71534805
644.0813704,10.73468951
645.2367736,10.75394623
646.3976146,10.77329358
647.5485488,10.79247581
648.7095639,10.81182607
649.8728095,10.83121349
651.0280191,10.85046698
652.1817621,10.86969603
653.3498079,10.88916347
654.5053614,10.90842269
655.6617284,10.92769547
656.8259546,10.94709924
657.9856345,10.96642724
659.1406247,10.98567708
660.3036068,11.00506011
661.4559398,11.02426566
662.622866,11.04371443
663.7831337,11.06305223
664.9374286,11.08229048
666.0966201,11.10161033
667.2496948,11.12082825
668.40069,11.1400115
669.5538427,11.15923071
670.7101744,11.17850291
671.867419,11.19779032
673.0239965,11.21706661
674.177251,11.23628752
675.3298084,11.25549681
676.4859233,11.27476539
677.6498213,11.29416369
678.805906,11.31343177
679.972215,11.33287025
681.1381228,11.35230205
682.2958099,11.37159683
683.4579673,11.39096612
684.6305086,11.41050848
685.7921875,11.42986979
686.955555,11.44925925
688.1151526,11.46858588
689.2640544,11.48773424
690.4215586,11.50702598
691.5729272,11.52621545
692.7288584,11.54548097
693.9018586,11.56503098
695.062027,11.58436712
696.2235595,11.60372599
697.3800434,11.62300072
698.5366008,11.64227668
699.711695,11.66186158
700.8812886,11.68135481
702.01189,11.70019817
703.0790871,11.71798478
704.2444442,11.7374074
705.4033968,11.75672328
706.5667102,11.77611184
707.7272514,11.79545419
708.8924294,11.81487382
710.0540367,11.83423394
711.2118891,11.85353149
712.3790731,11.87298455
713.5462684,11.89243781
714.708935,11.91181558
715.8736755,11.93122792
717.0385963,11.95064327
718.1999327,11.96999888
719.3614067,11.98935678
720.5263446,12.00877241
721.6837865,12.02806311
722.842751,12.04737918
724.0042162,12.06673694
725.1735005,12.08622501
726.3293639,12.1054894
727.4853524,12.12475587
728.6422751,12.14403792
729.7963657,12.16327276
730.9502256,12.18250376
732.1053051,12.20175509
733.2693421,12.2211557
734.4309947,12.24051658
735.5914334,12.25985722
736.7522473,12.27920412
737.9117506,12.29852918
739.080058,12.31800097
740.2388452,12.33731409
741.4076718,12.35679453
742.5660309,12.37610052
743.7256322,12.3954272
744.8930727,12.41488455
746.0494239,12.43415707
747.2123897,12.45353983
748.3684361,12.47280727
749.5282794,12.49213799
750.6904116,12.51150686
751.8497665,12.53082944
753.0066999,12.55011166
754.1707105,12.56951184
755.3269957,12.58878326
756.4919656,12.60819943
757.6555186,12.62759198
758.8188672,12.64698112
759.9838334,12.66639722
761.1466401,12.68577734
762.3033208,12.70505535
763.4614699,12.72435783
764.6175012,12.74362502
765.7787162,12.7629786
766.9370495,12.78228416
768.0938672,12.80156445
769.2523728,12.82087288
770.4156925,12.84026154
771.5777273,12.85962879
772.7388078,12.87898013
773.8922063,12.89820344
775.049564,12.91749273
776.2083053,12.93680509
777.3694374,12.95615729
778.5212492,12.97535415
779.6778657,12.99463109
780.8358772,13.01393129
781.995029,13.03325048
783.1532127,13.05255355
784.3172233,13.07195372
785.4762394,13.09127066
786.6338372,13.11056395
787.787457,13.12979095
788.9515858,13.1491931
790.1185177,13.16864196
791.2778411,13.18796402
792.4352283,13.20725381
793.5995325,13.22665888
794.7596701,13.2459945
795.9238033,13.26539672
797.0848567,13.28474761
798.2374298,13.30395716
799.3931291,13.32321882
800.5505887,13.34250981
801.7103207,13.36183868
802.8665588,13.38110931
804.0206696,13.40034449
805.1736456,13.41956076
806.3343307,13.43890551
807.4996709,13.45832785
808.6621067,13.47770178
809.8214044,13.49702341
810.9784371,13.51630728
812.1459241,13.5357654
813.3082216,13.55513703
814.4712352,13.57452059
815.624794,13.59374657
816.7799999,13.613
817.9363303,13.63227217
819.096742,13.65161237
820.2591319,13.67098553
821.4156925,13.69026154
822.5779794,13.70963299
823.730897,13.72884828
824.8897319,13.7481622
826.0480471,13.76746745
827.2083223,13.78680537
828.3706443,13.80617741
829.5293718,13.82548953
830.6864303,13.84477384
831.8428802,13.864048
833.0022634,13.88337106
834.1619062,13.90269844
835.3318273,13.92219712
836.4920007,13.94153334
837.6521998,13.96087
838.8119853,13.98019976
839.97562,13.99959367
841.1394829,14.01899138
842.3023085,14.03837181
843.4682107,14.05780351
844.6290221,14.07715037
845.7904056,14.09650676
846.9574658,14.11595776
848.114506,14.13524177
849.268481,14.15447468
850.423705,14.17372842
851.5866507,14.19311085
852.7449596,14.21241599
853.9052612,14.23175435
855.0711778,14.2511863
856.232496,14.2705416
857.3959879,14.28993313
858.5652521,14.30942087
859.7281569,14.32880262
860.8923417,14.34820569
862.0535215,14.36755869
863.2117901,14.38686317
864.3721395,14.40620233
865.5344019,14.42557336
866.697787,14.44496312
867.8617655,14.46436276
869.0238915,14.48373152
870.1855723,14.50309287
871.3463108,14.52243851
872.5039193,14.54173199
873.6627977,14.56104663
874.8246427,14.58041071
875.9826799,14.59971133
877.1473493,14.61912249
878.3100172,14.63850029
879.477127,14.65795212
880.6345016,14.67724169
881.7860639,14.6964344
882.9486782,14.7158113
884.1122557,14.73520426
885.2774406,14.75462401
886.4477182,14.77412864
887.6096247,14.79349375
888.7688306,14.81281384
889.9335114,14.83222519
891.0884406,14.85147401
892.2409081,14.8706818
893.4063023,14.89010504
894.5730255,14.90955043
895.7258557,14.92876426
896.8801217,14.94800203
898.0438928,14.96739821
899.2062168,14.98677028
900.3630106,15.00605018
901.5251284,15.02541881
902.6802506,15.04467084
903.8455103,15.06409184
905.0090186,15.08348364
906.1637002,15.10272834
907.3345209,15.12224201
908.4918484,15.14153081
909.6532319,15.1608872
910.8209735,15.18034956
911.9828914,15.19971486
913.1416472,15.21902745
914.3026415,15.23837736
915.4603293,15.25767215
916.6191605,15.27698601
917.7821043,15.2963684
918.9454705,15.31575784
920.1075418,15.3351257
921.2603638,15.3543394
922.4175178,15.3736253
923.5757738,15.39292956
924.7355298,15.41225883
925.8985031,15.43164172
927.0531174,15.45088529
928.2115884,15.47019314
929.3753658,15.48958943
930.5299568,15.50883261
931.6829612,15.52804935
932.8450909,15.54741818
934.000176,15.5666696
935.1544584,15.58590764
936.3159205,15.60526534
937.4780986,15.62463498
938.6425052,15.64404175
939.8003118,15.66333853
940.960499,15.68267498
942.1339776,15.70223296
943.2963355,15.72160559
944.4512993,15.74085499
945.6054195,15.76009032
946.7691202,15.77948534
947.9371308,15.79895218
949.0911573,15.81818596
950.2496296,15.83749383
951.4142745,15.85690458
952.5742587,15.87623764
953.7368712,15.89561452
954.8954918,15.91492486
956.0576793,15.93429466
957.2109615,15.95351603
958.375602,15.9729267
959.5410799,15.99235133
960.7032649,16.01172108
961.8560341,16.0309339
963.0062982,16.05010497
964.1734338,16.06955723
965.3260427,16.08876738
966.4864009,16.10810668
967.6418117,16.12736353
968.8043714,16.14673952
969.9674403,16.16612401
971.1274961,16.18545827
972.2887973,16.20481329
973.4508,16.22418
974.6152394,16.24358732
975.7783378,16.2629723
976.9387714,16.28231286
978.0928275,16.30154712
979.2542374,16.32090396
980.409706,16.34016177
981.5719489,16.35953248
982.7274282,16.37879047
983.8880504,16.39813417
985.0470325,16.41745054
986.208245,16.43680408
987.3688622,16.4561477
988.5188893,16.47531482
989.6701869,16.49450311
990.8292765,16.51382127
991.9922058,16.53320343
993.1417941,16.55236323
994.3009302,16.57168217
995.4597313,16.59099552
996.6233578,16.6103893
997.7829358,16.6297156
998.9424139,16.64904023
1000.101165,16.66835275
1001.261475,16.68769125
1002.426108,16.7071018
1003.583185,16.72638641
1004.746353,16.74577255
1005.898028,16.76496713
1007.055993,16.78426654
1008.212121,16.80353535
1009.359404,16.82265673
1010.510833,16.84184722
1011.67122,16.861187
1012.826559,16.88044265
1013.987884,16.89979807
1015.151062,16.91918436
1016.307965,16.93846608
1017.478665,16.95797776
1018.643189,16.97738648
1019.805345,16.99675574
1020.966668,17.01611113
1022.119266,17.0353211
1023.274073,17.05456789
1024.434208,17.07390346
1025.58757,17.09312616
1026.748484,17.11247474
1027.907952,17.13179919
1029.068299,17.15113832
1030.220883,17.17034805
1031.376078,17.1896013
1032.532446,17.20887409
1033.689506,17.22815843
1034.853623,17.24756038
1036.018121,17.26696868
1037.187055,17.28645092
1038.345457,17.30575761
1039.498462,17.32497437
1040.661772,17.34436286
1041.816015,17.36360024
1042.977922,17.38296537
1044.138825,17.40231375
1045.298811,17.42164685
1046.460762,17.44101269
1047.613857,17.46023095
1048.776907,17.47961512
1049.938676,17.49897793
1051.100849,17.51834748
1052.266224,17.53777041
1053.426732,17.55711219
1054.587502,17.57645836
1055.740051,17.59566752
1056.899616,17.61499359
1058.053876,17.63423127
1059.209211,17.65348686
1060.363172,17.67271954
1061.517034,17.69195057
1062.672887,17.71121478
1063.825656,17.73042759
1064.978574,17.74964291
1066.14716,17.76911933
1067.303116,17.78838527
1068.456501,17.80760835
1069.607182,17.82678637
1070.764866,17.84608109
1071.917293,17.86528821
1073.075059,17.88458432
1074.232917,17.90388194
1075.395482,17.92325803
1076.556781,17.94261301
1077.714744,17.96191239
1078.870297,17.98117162
1080.027777,18.00046296
1081.189456,18.01982427
1082.345137,18.03908561
1083.502811,18.05838019
1084.660353,18.07767254
1085.809379,18.09682298
1086.958552,18.11597586
1088.11134,18.13518901
1089.273293,18.15455488
1090.427111,18.17378518
1091.577306,18.1929551
1092.73375,18.21222917
1093.885519,18.23142531
1095.054145,18.25090242
1096.208468,18.27014113
1097.362879,18.28938132
1098.524827,18.30874712
1099.684967,18.32808279
1100.845918,18.34743197
1102.006406,18.36677344
1103.170151,18.38616919
1104.325535,18.40542559
1105.482841,18.42471402
1106.641444,18.44402407
1107.791729,18.46319549
1108.945956,18.4824326
1110.105191,18.50175318
1111.276104,18.52126839
1112.425488,18.54042479
1113.579816,18.5596636
1114.737241,18.57895402
1115.905632,18.59842721
1117.066107,18.61776845
1118.226226,18.63710376
1119.390413,18.65650688
1120.549817,18.67583029
1121.706778,18.69511296
1122.867207,18.71445345
1124.02072,18.73367867
1125.187967,18.75313279
1126.335848,18.77226413
1127.490831,18.79151385
1128.6461,18.81076833
1129.811345,18.83018908
1130.969763,18.84949605
1132.138402,18.86897336
1133.306756,18.88844594
1134.464562,18.90774269
1135.62358,18.92705967
1136.7776,18.94629334
1137.929113,18.96548521
1139.081492,18.98469154
1140.246618,19.00411029
1141.40981,19.02349684
1142.568896,19.04281494
1143.739505,19.06232508
1144.905085,19.08175142
1146.062522,19.10104203
1147.221849,19.12036416
1148.377437,19.13962395
1149.535424,19.15892373
1150.690371,19.17817284
1151.85599,19.19759983
1153.010094,19.2168349
1154.168689,19.23614481
1155.321985,19.25536642
1156.471677,19.27452794
1157.63181,19.29386351
1158.784959,19.31308266
1159.929965,19.33216608
1161.083629,19.35139381
1162.242363,19.37070605
1163.406851,19.39011419
1164.562454,19.40937423
1165.723627,19.42872711
1166.887485,19.44812474
1168.047007,19.46745011
1169.205434,19.48675723
1170.37179,19.5061965
1171.532955,19.52554925
1172.683965,19.54473276
1173.837696,19.5639616
1174.989843,19.58316405
1176.147931,19.60246552
1177.302997,19.62171661
1178.463496,19.64105826
1179.617553,19.66029255
1180.780771,19.67967952
1181.944929,19.69908215
1183.101212,19.71835353
1184.266775,19.73777959
1185.431973,19.75719954
1186.591683,19.77652805
1187.742214,19.79570357
1188.89175,19.8148625
1190.0479,19.83413167
1191.201699,19.85336165
1192.359701,19.87266168
1193.517311,19.89195518
1194.670874,19.91118124
1195.8276,19.93046
1196.982092,19.94970154
1198.138144,19.96896907
1199.296779,19.98827965
1200.454248,20.00757081
1201.609858,20.02683096
1202.771549,20.04619249
1203.932257,20.06553762
1205.093218,20.08488697
1206.256403,20.10427338
1207.415426,20.12359044
1208.569501,20.14282502
1209.727269,20.16212116
1210.8922,20.18153666
1212.058928,20.20098213
1213.214445,20.22024075
1214.383133,20.23971889
1215.548723,20.25914538
1216.702658,20.27837763
1217.856946,20.29761577
1219.021117,20.31701862
1220.181122,20.33635203
1221.340069,20.35566781
1222.500279,20.37500465
1223.656738,20.39427896
1224.81838,20.41363967
1225.983317,20.43305529
1227.141145,20.45235241
1228.309352,20.47182253
1229.476589,20.49127648
1230.641993,20.51069989
1231.800999,20.53001665
1232.96681,20.54944684
1234.127079,20.56878464
1235.285405,20.58809008
1236.437868,20.6072978
1237.599775,20.62666292
1238.770568,20.64617613
1239.930043,20.66550072
1241.08319,20.68471983
1242.23607,20.7039345
1243.394729,20.72324549
1244.563935,20.74273225
1245.721667,20.76202778
1246.885369,20.78142282
1248.041613,20.80069355
1249.202485,20.82004142
1250.362553,20.83937588
1251.519021,20.85865035
1252.688496,20.8781416
1253.843274,20.89738791
1255.006756,20.91677927
1256.174843,20.93624738
1257.331812,20.9555302
1258.491771,20.97486285
1259.649522,20.99415871
1260.808774,21.01347957
1261.970136,21.0328356
1263.12852,21.052142
1264.278699,21.07131164
1265.431609,21.09052682
1266.58846,21.10980767
1267.742231,21.12903718
1268.899988,21.14833314
1270.064508,21.16774179
1271.222061,21.18703436
1272.376085,21.20626808
1273.535622,21.2255937
1274.694426,21.2449071
1275.855837,21.26426394
1277.017663,21.28362771
1278.18621,21.30310349
1279.332606,21.3222101
1280.488307,21.34147178
1281.646084,21.36076807
1282.800872,21.38001454
1283.954997,21.39924996
1285.112279,21.41853798
1286.266775,21.43777958
1287.433863,21.45723105
1288.590481,21.47650801
1289.748512,21.49580854
1290.900472,21.51500786
1292.054756,21.53424594
1293.214188,21.55356979
1294.369596,21.5728266
1295.523863,21.59206439
1296.680765,21.61134609
1297.834421,21.63057368
1298.998925,21.64998208
1300.163226,21.6693871
1301.317116,21.6886186
1302.4835,21.70805833
1303.641287,21.72735478
1304.799839,21.74666399
1305.955873,21.76593121
1307.117389,21.78528981
1308.272462,21.80454103
1309.44503,21.82408383
1310.603599,21.84339332
1311.755623,21.86259372
1312.913616,21.88189359
1314.075004,21.90125007
1315.237566,21.9206261
1316.404214,21.94007024
1317.563227,21.95938712
1318.727729,21.97879548
1319.889521,21.99815869
1321.045782,22.0174297
1322.213593,22.03689322
1323.367507,22.05612512
1324.519925,22.07533209
1325.680374,22.0946729
1326.840501,22.11400835
1327.996287,22.13327145
1329.151495,22.15252491
1330.31172,22.17186199
1331.468884,22.19114807
1332.637906,22.21063176
1333.796615,22.22994358
1334.96609,22.24943483
1336.122338,22.26870563
1337.27233,22.28787217
1338.424154,22.30706924
1339.581297,22.32635495
1340.746793,22.34577988
1341.906595,22.36510991
1343.064506,22.38440844
1344.214933,22.40358221
1345.381699,22.42302831
1346.531034,22.4421839
1347.684343,22.46140572
1348.845374,22.48075624
1350.006467,22.50010778
1351.160017,22.51933362
1352.323323,22.53872204
1353.474307,22.55790512
