tiempo (min),3er armonico
2.001165077,-0.1685954351
2.020730042,-0.3519020434
2.040105409,-0.3228595325
2.059459087,-0.2121201114
2.078844291,-0.1482828793
2.098087653,-0.2965810963
2.117519273,-0.039906688
2.136817002,-0.2339440075
2.156208357,-0.1700980638
2.175532237,-0.2327338873
2.194933902,-0.2522563561
2.214243271,-0.4162670131
2.233551352,-0.329072453
2.252764874,-0.3340646245
2.2721174,-0.3726182921
2.291421342,-0.2287178492
2.310828434,-0.350865875
2.330272721,-0.3933834787
2.349758414,-0.3022379881
2.369164217,-0.3220973983
2.388697415,-0.3423721051
2.408602528,-0.6023060307
2.428151473,-0.4415684864
2.447539003,-0.3845735347
2.466938583,-0.4509190855
2.486406203,-0.3244115201
2.50577939,-0.4750010762
2.525397266,-0.3950232851
2.544829199,-0.4292556389
2.564037556,-0.3345525184
2.583466336,-0.4909858225
2.602973037,-0.4281900798
2.62241373,-0.4457823559
2.641662707,-0.4429412651
2.660983916,-0.5394345528
2.680396121,-0.5314324963
2.699706695,-0.4200241509
2.719151831,-0.527289393
2.738451456,-0.4426936078
2.757794961,-0.5047257132
2.777223343,-0.4593727526
2.796698831,-0.5555899335
2.815954933,-0.5570596611
2.835310403,-0.5900031911
2.854687184,-0.5097240725
2.87412334,-0.5753874027
2.893656328,-0.5377941286
2.913013883,-0.5979929162
2.932356591,-0.5457685534
2.951687953,-0.4438701079
2.970996673,-0.4493701961
2.990478102,-0.5538595573
3.009833089,-0.6296142855
3.029142585,-0.4899108596
3.048498526,-0.572578699
3.067811049,-0.6310102759
3.087184163,-0.5965957616
3.106560692,-0.6156043665
3.126049979,-0.60624932
3.145323411,-0.6061730788
3.164641057,-0.572165044
3.184009687,-0.5643279993
3.203307489,-0.7033144968
3.222700227,-0.6869003617
3.24191507,-0.5294729874
3.261230925,-0.6480855283
3.280624092,-0.6883966749
3.300027422,-0.6555336062
3.319305873,-0.7480458772
3.338594413,-0.6224509595
3.357915675,-0.5919593808
3.37728115,-0.7589119331
3.396749818,-0.6820721049
3.416084061,-0.6968010521
3.435391785,-0.799548675
3.454873738,-0.8113110847
3.474260084,-0.7779994551
3.493534899,-0.6502536858
3.512891878,-0.791218765
3.532233884,-0.6730275967
3.551554213,-0.6419945129
3.570820122,-0.8056846298
3.590089489,-0.7196172401
3.609460266,-0.800357998
3.628947185,-0.812542169
3.648346545,-0.652742284
3.667778332,-0.8427346622
3.687170127,-0.6275938122
3.706542235,-0.6796496628
3.725919121,-0.7449914434
3.745385535,-0.7530920213
3.764760944,-0.7672010436
3.784143854,-0.9060778388
3.803539242,-0.7010300997
3.822888091,-0.6671408104
3.842214465,-0.737041515
3.861546078,-0.75808368
3.880879409,-0.7449871009
3.900201382,-0.8295972937
3.91959719,-0.7885173683
3.938996382,-0.8907760276
3.95833162,-0.8612433678
3.977648827,-0.8299377256
3.997141571,-0.7863376892
4.016510955,-0.7347947278
4.035857634,-0.7841889796
4.055196477,-0.805624588
4.074591027,-0.9287552256
4.093879159,-0.8876156366
4.113207712,-0.9975336678
4.132490228,-0.8344075021
4.151793405,-0.8580574567
4.171050734,-0.908459189
4.190449884,-0.7275558685
4.209841238,-0.8435504293
4.229290743,-0.7519845242
4.248639916,-0.9216456009
4.267993992,-0.8648680765
4.287368573,-1.065542975
4.306739853,-0.7892249698
4.326092724,-0.850861527
4.345512546,-0.9404857127
4.365019886,-0.9956703161
4.384425416,-0.8287284746
4.403715885,-1.037069095
4.423002811,-1.06753889
4.442505866,-0.9953324335
4.461806801,-0.9224855297
4.481195264,-0.8439771055
4.500616668,-1.067148547
4.520002962,-1.059053561
4.539563652,-1.039389356
4.559006137,-0.9802222872
4.578411259,-0.9238492921
4.597794368,-0.8879618154
4.617221661,-0.925866795
4.636597739,-0.9675475961
4.656065254,-0.9156083619
4.675448164,-1.021994603
4.694839635,-0.9325427369
4.714250069,-0.9758253134
4.733811199,-0.9882949361
4.753345518,-0.9353267836
4.772758215,-0.9205462709
4.792237999,-0.9150040733
4.811207556,-1.061910738
4.830449073,-0.9381892886
4.849786533,-1.182023551
4.86908993,-1.053894166
4.888439124,-1.0772567
4.907791985,-1.100377653
4.92727948,-0.9767354168
4.946558528,-1.174164059
4.965961859,-1.276014764
4.985342684,-1.190160779
5.004716845,-1.053914738
5.024055719,-1.105445882
5.043449504,-1.110174392
5.062903912,-1.344334507
5.082326165,-1.14163571
5.101589245,-1.184917719
5.12098806,-1.058345893
5.140273206,-1.175329075
5.159693813,-1.095164525
5.179026903,-1.106538792
5.198357469,-0.9839918123
5.217650818,-1.101593798
5.236931794,-1.146162055
5.256313981,-1.22429265
5.275666276,-1.105579325
5.295056698,-1.119054126
5.314435983,-1.10796298
5.333768875,-1.214289891
5.353238474,-1.372397746
5.372564932,-1.21568468
5.391861739,-1.186233728
5.411111419,-1.106626374
5.430427358,-1.17058814
5.449925655,-1.148939471
5.469347562,-1.269678547
5.488766724,-1.326075073
5.508255382,-1.118956035
5.527595335,-1.318313085
5.546895893,-1.351470592
5.565838806,-1.271618676
5.585337082,-1.295070306
5.604633062,-1.400982528
5.623991591,-1.195811599
5.643346442,-1.295986431
5.662785155,-1.365084122
5.682169972,-1.340912071
5.701515206,-1.278299388
5.720787391,-1.117153497
5.740106661,-1.465069506
5.75955715,-1.312923056
5.778988466,-1.354666722
5.798380743,-1.337060221
5.817773669,-1.415366299
5.837051334,-1.231812544
5.856359666,-1.486390568
5.875700332,-1.344941357
5.895111562,-1.337371709
5.914456366,-1.389917391
5.933898274,-1.305983191
5.953243319,-1.439336483
5.972588259,-1.331138922
5.991944672,-1.392341255
6.011360638,-1.277001409
6.030755639,-1.460745716
6.05020989,-1.38818494
6.06967598,-1.400285019
6.089003559,-1.456802882
6.108429594,-1.34250925
6.12776019,-1.316640502
6.147046017,-1.680028363
6.166627233,-1.52631685
6.18597761,-1.416147743
6.20543645,-1.316267184
6.224770661,-1.568042933
6.244066389,-1.465222955
6.263390898,-1.635789553
6.282689015,-1.518393842
6.302081575,-1.559857229
6.321435588,-1.501033991
6.340692644,-1.653281946
6.36001751,-1.498781009
6.379423585,-1.635230694
6.398753249,-1.525189008
6.418225856,-1.532905174
6.437551832,-1.504145754
6.456901938,-1.50350585
6.476187544,-1.700730591
6.495514746,-1.477229712
6.514879509,-1.372454748
6.534270927,-1.556730275
6.553662261,-1.528747116
6.572975298,-1.591222601
6.592506965,-1.711886909
6.611826812,-1.654206568
6.631219477,-1.659913139
6.65068828,-1.592208381
6.670051577,-1.686042509
6.689416602,-1.538076732
6.708808198,-1.576805482
6.728168184,-1.759775075
6.747507193,-1.577133713
6.766922803,-1.674147172
6.786218563,-1.658669312
6.805706142,-1.444640396
6.825082137,-1.653873391
6.84443658,-1.584280371
6.864029865,-1.628857155
6.883467279,-1.540231248
6.902838255,-1.773146509
6.922285423,-1.709644563
6.941757024,-1.640151087
6.961247191,-1.698204745
6.980628854,-1.651055436
7.000084163,-1.592879559
7.019407876,-1.63298721
7.038713872,-1.844269613
7.05818454,-1.6859864
7.077480258,-1.799792075
7.096816879,-1.718602577
7.116151069,-1.804217265
7.135430086,-1.751448874
7.154720596,-1.753652244
7.174049767,-1.762030072
7.193385257,-1.741103208
7.212658406,-1.604708506
7.231929082,-1.572523075
7.251395068,-1.796864134
7.270670553,-1.709218335
7.28997701,-1.685960298
7.309465919,-1.721684016
7.328859234,-1.909593985
7.348323658,-1.883196964
7.367696656,-1.748684834
7.387062782,-1.728676815
7.406250477,-1.656926973
7.425601746,-1.857918308
7.44503106,-1.905380713
7.464388489,-1.751788731
7.483656305,-1.715982317
7.502956266,-1.832706829
7.522224375,-1.900688753
7.54148447,-1.852611503
7.560901871,-1.708803957
7.580179075,-1.875309571
7.599428241,-1.823386004
7.618874854,-1.740616516
7.638357781,-1.903220944
7.657714529,-1.810816197
7.677074798,-1.820508483
7.696411932,-1.803181851
7.715811659,-1.839513582
7.735246505,-2.086035352
7.754621505,-1.933641423
7.774082398,-1.947046179
7.793569212,-1.904793669
7.812887624,-1.774538685
7.832212971,-2.054975093
7.851552232,-1.934328834
7.870858532,-1.971296774
7.890193843,-1.935374189
7.909545625,-2.025511244
7.928958899,-2.175672389
7.948400251,-1.997134727
7.967772988,-2.018991342
7.987140454,-1.78572068
8.006558307,-2.144651859
8.026129202,-1.95370146
8.045509734,-1.976719047
8.064830178,-2.023606574
8.084170466,-2.125039782
8.103737558,-1.936035089
8.123149071,-1.962076444
8.142538393,-2.057079431
8.161975199,-2.061760553
8.18132652,-1.921502753
8.20065457,-2.083977033
8.220038109,-2.052628395
8.239340239,-1.995691148
8.258727036,-2.135202943
8.278020459,-2.055975384
8.297358138,-1.885483754
8.316642152,-2.05537933
8.33590321,-2.016713597
8.355129672,-2.042600291
8.374356857,-1.980459211
8.393794689,-2.039576389
8.413320773,-2.063893274
8.432612781,-2.154444694
8.451979263,-2.087572445
8.471445573,-2.096760336
8.490787255,-1.95817545
8.510158671,-2.007154865
8.529409325,-2.190234069
8.548700328,-1.971572985
8.568022364,-1.985179667
8.587305268,-2.073894943
8.606714109,-2.113182537
8.626061386,-2.061138098
8.645401967,-2.212086959
8.664804093,-2.23126917
8.684221358,-2.237563763
8.703581428,-2.168333
8.722900814,-2.037940973
8.742135029,-2.148317244
8.761463215,-2.040512844
8.780927231,-2.170039098
8.800109489,-2.104335814
8.819602003,-2.158531857
8.838943936,-2.287435407
8.858230255,-2.172854258
8.877495033,-2.086068423
8.896899138,-2.146931034
8.91624806,-2.111258037
8.935586965,-2.091372636
8.955005823,-2.219175967
8.974395795,-2.269216224
8.993793007,-2.191605573
9.013263969,-2.258050498
9.032665895,-2.209649793
9.051828917,-2.209239877
9.07103917,-2.186514371
9.090417439,-2.106178333
9.109847696,-2.402775681
9.129188958,-2.305775403
9.14882715,-2.264955742
9.168044968,-2.264905921
9.187213165,-2.293676527
9.206555402,-2.187395037
9.225996713,-2.191730247
9.245447527,-2.093088308
9.26477453,-2.215469914
9.284216166,-2.221465265
9.303591553,-2.129411647
9.323049031,-2.163576423
9.342530501,-2.233821498
9.361875169,-2.221255587
9.381322945,-2.302460199
9.400658801,-2.422143727
9.419883178,-2.189193084
9.439316777,-2.183782582
9.458853055,-2.184429267
9.478257266,-2.342097811
9.49761722,-2.219142277
9.516992178,-2.265474782
9.536206392,-2.073936734
9.555410463,-2.200485276
9.574633615,-2.274021673
9.593902772,-2.294520362
9.613156506,-2.302325518
9.632711717,-2.238450015
9.651998036,-2.294157262
9.671345711,-2.250512869
9.690804393,-2.181188627
9.710101347,-2.293922652
9.729481103,-2.387283028
9.748739615,-2.308607645
9.768121436,-2.356472767
9.787335555,-2.298051583
9.806671663,-2.405225837
9.826097289,-2.462125903
9.845380162,-2.359692188
9.864788657,-2.205584866
9.884125373,-2.346967882
9.903525455,-2.223575929
9.922946713,-2.072600382
9.942281783,-2.46610324
9.961639401,-2.354564132
9.980858528,-2.273077573
10.00020663,-2.397925255
10.01944466,-2.296244198
10.03866328,-2.202041327
10.05811524,-2.291009713
10.07758878,-2.375335023
10.09685613,-2.527034078
10.11621726,-2.238283539
10.13543173,-2.285233956
10.15469463,-2.321484674
10.17394828,-2.303698872
10.19336427,-2.390607431
10.21271056,-2.467768267
10.23205797,-2.433300124
10.25147079,-2.334733631
10.27077971,-2.400034362
10.29023545,-2.241204146
10.30959029,-2.303401682
10.32888118,-2.345136384
10.34818413,-2.321886832
10.36759632,-2.380553789
10.38689619,-2.400625429
10.40623703,-2.413299242
10.42553274,-2.433049044
10.4447094,-2.458138993
10.46414092,-2.484631804
10.48337787,-2.390105844
10.50279854,-2.4827779
10.52203933,-2.320153755
10.54138304,-2.33863495
10.56074708,-2.312980649
10.58017022,-2.559048373
10.59955113,-2.432023958
10.61884981,-2.274771083
10.63805751,-2.279517248
10.65738698,-2.493571082
10.6768042,-2.486568763
10.69615338,-2.29253006
10.71534805,-2.526319233
10.73468951,-2.571396895
10.75394623,-2.369121121
10.77329358,-2.456402857
10.79247581,-2.410363547
10.81182607,-2.503766099
10.83121349,-2.387972766
10.85046698,-2.522298012
10.86969603,-2.424319711
10.88916347,-2.315312566
10.90842269,-2.479812829
10.92769547,-2.307523775
10.94709924,-2.375716298
10.96642724,-2.393363753
10.98567708,-2.514826051
11.00506011,-2.258421427
11.02426566,-2.405610545
11.04371443,-2.281881151
11.06305223,-2.369311358
11.08229048,-2.269010798
11.10161033,-2.379304193
11.12082825,-2.6436664
11.1400115,-2.457593111
11.15923071,-2.352146699
11.17850291,-2.431498473
11.19779032,-2.544710275
11.21706661,-2.299544401
11.23628752,-2.357596093
11.25549681,-2.409942169
11.27476539,-2.534973052
11.29416369,-2.427780516
11.31343177,-2.543268998
11.33287025,-2.485380334
11.35230205,-2.389018352
11.37159683,-2.609345988
11.39096612,-2.444263086
11.41050848,-2.603927921
11.42986979,-2.637560077
11.44925925,-2.422305033
11.46858588,-2.527730372
11.48773424,-2.612826456
11.50702598,-2.377028715
11.52621545,-2.644415261
11.54548097,-2.445354826
11.56503098,-2.442577173
11.58436712,-2.558529129
11.60372599,-2.443035229
11.62300072,-2.463804606
11.64227668,-2.515907287
11.66186158,-2.595274935
11.68135481,-2.501567246
11.70019817,-2.589774326
11.71798478,-2.543680909
11.7374074,-2.568154859
11.75672328,-2.557108143
11.77611184,-2.439550091
11.79545419,-2.716990769
11.81487382,-2.468182826
11.83423394,-2.581939435
11.85353149,-2.635994203
11.87298455,-2.48223274
11.89243781,-2.486091889
11.91181558,-2.584063496
11.93122792,-2.625495714
11.95064327,-2.536061763
11.96999888,-2.455222362
11.98935678,-2.678098489
12.00877241,-2.45548412
12.02806311,-2.706202896
12.04737918,-2.640558914
12.06673694,-2.517499508
12.08622501,-2.455193492
12.1054894,-2.495240265
12.12475587,-2.632398821
12.14403792,-2.671830524
12.16327276,-2.67590866
12.18250376,-2.850189246
12.20175509,-2.617996888
12.2211557,-2.546679757
12.24051658,-2.551156344
12.25985722,-2.597775172
12.27920412,-2.758955015
12.29852918,-2.744511718
12.31800097,-2.791283642
12.33731409,-2.552568786
12.35679453,-2.795354322
12.37610052,-2.617010488
12.3954272,-2.657786508
12.41488455,-2.601751876
12.43415707,-2.689866881
12.45353983,-2.624715876
12.47280727,-2.683358014
12.49213799,-2.834569428
12.51150686,-2.685974548
12.53082944,-2.712229279
12.55011166,-2.610883188
12.56951184,-2.907552725
12.58878326,-2.840752877
12.60819943,-2.736898518
12.62759198,-2.749191773
12.64698112,-2.664167053
12.66639722,-2.81427305
12.68577734,-2.764976004
12.70505535,-2.656380599
12.72435783,-2.779260524
12.74362502,-2.848154075
12.7629786,-2.932814764
12.78228416,-2.671195936
12.80156445,-2.776804437
12.82087288,-2.673850248
12.84026154,-2.764715257
12.85962879,-2.852557373
12.87898013,-2.898615479
12.89820344,-2.791400278
12.91749273,-2.916485722
12.93680509,-2.933900742
12.95615729,-2.686493487
12.97535415,-2.738689555
12.99463109,-2.864897468
13.01393129,-2.827792362
13.03325048,-2.730086521
13.05255355,-2.923110031
13.07195372,-2.885486267
13.09127066,-2.806595037
13.11056395,-2.92216552
13.12979095,-2.798125743
13.1491931,-2.936210346
13.16864196,-2.694726828
13.18796402,-2.784977547
13.20725381,-2.882817444
13.22665888,-2.911297179
13.2459945,-2.880696127
13.26539672,-2.808721434
13.28474761,-2.897030429
13.30395716,-2.77375724
13.32321882,-2.878661764
13.34250981,-2.824492821
13.36183868,-2.942988312
13.38110931,-2.943708058
13.40034449,-2.825173505
13.41956076,-2.883749527
13.43890551,-2.757881197
13.45832785,-2.909624737
13.47770178,-2.899378585
13.49702341,-2.91713085
13.51630728,-2.977451197
13.5357654,-2.941635593
13.55513703,-2.875590868
13.57452059,-3.108311467
13.59374657,-2.992533365
13.613,-3.063631546
13.63227217,-2.941998066
13.65161237,-3.013640067
13.67098553,-3.047123136
13.69026154,-2.86945954
13.70963299,-2.965310314
13.72884828,-2.886417222
13.7481622,-2.846382897
13.76746745,-2.720453647
13.78680537,-2.911072779
13.80617741,-3.025816406
13.82548953,-2.904857093
13.84477384,-2.839744921
13.864048,-2.892253277
13.88337106,-2.83634664
13.90269844,-2.933527792
13.92219712,-2.892276743
13.94153334,-3.062018232
13.96087,-3.133819176
13.98019976,-3.03399189
13.99959367,-3.050002907
14.01899138,-2.859865634
14.03837181,-2.903550484
14.05780351,-3.08196025
14.07715037,-3.040271144
14.09650676,-3.164370943
14.11595776,-3.012663259
14.13524177,-3.079514549
14.15447468,-3.155164373
14.17372842,-3.053248504
14.19311085,-3.098766739
14.21241599,-2.943983915
14.23175435,-3.065173575
14.2511863,-3.046135457
14.2705416,-3.181337016
14.28993313,-3.158357644
14.30942087,-3.156278235
14.32880262,-3.096657149
14.34820569,-3.014900722
14.36755869,-3.098887313
14.38686317,-2.917030226
14.40620233,-3.014815935
14.42557336,-3.001039586
14.44496312,-3.021424164
14.46436276,-3.051504023
14.48373152,-3.060116408
14.50309287,-3.145672352
14.52243851,-2.995692066
14.54173199,-3.03343836
14.56104663,-2.992262326
14.58041071,-3.239760232
14.59971133,-2.871034987
14.61912249,-3.185753465
14.63850029,-3.154989356
14.65795212,-3.1620248
14.67724169,-3.129783137
14.6964344,-3.117127156
14.7158113,-3.141130339
14.73520426,-3.234397781
14.75462401,-3.220340473
14.77412864,-3.272452963
14.79349375,-3.128027366
14.81281384,-3.269582615
14.83222519,-3.298463649
14.85147401,-3.162579273
14.8706818,-3.326486434
14.89010504,-3.251341017
14.90955043,-3.479344401
14.92876426,-3.154857814
14.94800203,-3.147382189
14.96739821,-3.11231291
14.98677028,-3.313990314
15.00605018,-3.251083047
15.02541881,-3.179311755
15.04467084,-3.047971162
15.06409184,-3.166806417
15.08348364,-3.117030906
15.10272834,-3.39871422
15.12224201,-3.172952094
15.14153081,-3.004008607
15.1608872,-3.256911456
15.18034956,-3.14978706
15.19971486,-3.115087607
15.21902745,-3.905339012
15.23837736,-3.871833806
15.25767215,-3.191752648
15.27698601,-2.772178659
15.2963684,-2.276385317
15.31575784,-1.943652326
15.3351257,-1.702214636
15.3543394,-1.461571797
15.3736253,-1.461810255
15.39292956,-1.253642227
15.41225883,-1.186801239
15.43164172,-1.079619423
15.45088529,-1.245459951
15.47019314,-0.9886080579
15.48958943,-1.165882289
15.50883261,-0.8603810742
15.52804935,-1.131703414
15.54741818,-0.7991367553
15.5666696,-0.8407455602
15.58590764,-0.8082508482
15.60526534,-0.6939744223
15.62463498,-0.83768266
15.64404175,-0.4709093409
15.66333853,-0.7066841032
15.68267498,-0.6063033118
15.70223296,-0.5729049065
15.72160559,-0.6312900999
15.74085499,-0.6376829017
15.76009032,-0.573341567
15.77948534,-0.5020782544
15.79895218,-0.5929726946
15.81818596,-0.5634520246
15.83749383,-0.4468584129
15.85690458,-0.4571010886
15.87623764,-0.6061207081
15.89561452,-0.514814745
15.91492486,-0.5222488319
15.93429466,-0.6079314574
15.95351603,-0.4330792414
15.9729267,-0.4441363091
15.99235133,-0.468658089
16.01172108,-0.4151713991
16.0309339,-0.5151646503
16.05010497,-0.474786353
16.06955723,-0.4217092748
16.08876738,-0.4290028003
16.10810668,-0.429261536
16.12736353,-0.4068981676
16.14673952,-0.4997471341
16.16612401,-0.2321461861
16.18545827,-0.3922763684
16.20481329,-0.4824325548
16.22418,-0.5526939369
16.24358732,-0.3571624153
16.2629723,-0.3773292346
16.28231286,-0.4121027613
16.30154712,-0.3299489425
16.32090396,-0.5605508759
16.34016177,-0.3542610146
16.35953248,-0.3682380486
16.37879047,-0.2031438922
16.39813417,-0.3854119734
16.41745054,-0.3556589527
16.43680408,-0.4762694233
16.4561477,-0.3575162794
16.47531482,-0.2572559211
16.49450311,-0.3822631376
16.51382127,-0.2833711027
16.53320343,-0.2939994161
16.55236323,-0.1137895106
16.57168217,-0.2313459174
16.59099552,-0.3477319969
16.6103893,-0.2238527741
16.6297156,-0.2797447499
16.64904023,-0.2562852706
16.66835275,-0.2461663969
16.68769125,-0.2392446939
16.7071018,-0.2369398692
16.72638641,-0.2680291726
16.74577255,-0.1817397928
16.76496713,-0.3625839476
16.78426654,-0.2471908945
16.80353535,-0.207781262
16.82265673,-0.2852288627
16.84184722,-0.2339595103
16.861187,-0.2401300935
16.88044265,-0.2212826895
16.89979807,-0.2463331775
16.91918436,-0.3723887944
16.93846608,-0.361544452
16.95797776,-0.3926041616
16.97738648,-0.350130512
16.99675574,-0.3502901221
17.01611113,-0.1928108874
17.0353211,-0.1298200357
17.05456789,-0.2654337609
17.07390346,-0.1989064949
17.09312616,-0.332567901
17.11247474,-0.462786703
17.13179919,-0.2794956254
17.15113832,-0.2532766287
17.17034805,-0.453104848
17.1896013,-0.2253402862
17.20887409,-0.07918437008
17.22815843,-0.2479450975
17.24756038,-0.2519982314
17.26696868,-0.2070714999
17.28645092,-0.2069022922
17.30575761,-0.2330503401
17.32497437,-0.2515027069
17.34436286,-0.1067993684
17.36360024,-0.2362712541
17.38296537,-0.2226450977
17.40231375,-0.1242215229
17.42164685,-0.1847888864
17.44101269,-0.1828742729
17.46023095,-0.2411046779
17.47961512,-0.2330250361
17.49897793,-0.2682376423
17.51834748,-0.2588530872
17.53777041,-0.2396668053
17.55711219,-0.1937871563
17.57645836,-0.166969927
17.59566752,-0.2008813545
17.61499359,-0.2619120435
17.63423127,-0.06264445555
17.65348686,-0.2124401703
17.67271954,-0.2858030852
17.69195057,-0.2961738761
17.71121478,-0.1391131971
17.73042759,-0.2661249656
17.74964291,-0.2308495858
17.76911933,-0.3058361634
17.78838527,-0.2286091869
17.80760835,-0.1714016472
17.82678637,-0.0682582085
17.84608109,-0.09915687575
17.86528821,-0.1391477392
17.88458432,-0.2022685824
17.90388194,-0.1616177006
17.92325803,-0.1410727836
17.94261301,-0.1099653666
17.96191239,-0.1640391803
17.98117162,-0.2082992252
18.00046296,-0.2633294655
18.01982427,-0.2908063351
18.03908561,-0.02989312754
18.05838019,-0.2409112143
18.07767254,-0.1718308584
18.09682298,-0.1602429437
18.11597586,-0.008058464119
18.13518901,-0.1092128592
18.15455488,-0.1619345539
18.17378518,-0.1619697207
18.1929551,-0.1943835007
18.21222917,-0.1811939415
18.23142531,-0.2743248778
18.25090242,-0.05244660063
18.27014113,-0.1456609722
18.28938132,-0.1521611667
18.30874712,-0.03653759692
18.32808279,-0.05264314198
18.34743197,-0.1209448414
18.36677344,-0.1090797161
18.38616919,-0.1602005449
18.40542559,-0.02897519428
18.42471402,-0.03349354425
18.44402407,-0.2128165202
18.46319549,-0.1109964475
18.4824326,-0.2321134725
18.50175318,-0.1521736687
18.52126839,-0.118513879
18.54042479,-0.019769694
18.5596636,-0.1459703085
18.57895402,-0.07718421453
18.59842721,-0.1000420128
18.61776845,-0.08559684514
18.63710376,-0.242233
18.65650688,-0.161165076
18.67583029,-0.2552287969
18.69511296,-0.05296758497
18.71445345,-0.1667257665
18.73367867,-0.1492877428
18.75313279,-0.1358005311
18.77226413,-0.134207407
18.79151385,-0.1170711337
18.81076833,-0.03470531289
18.83018908,-0.1970002719
18.84949605,-0.1570139819
18.86897336,-0.08803460681
18.88844594,-0.2228620288
18.90774269,-0.2476838771
18.92705967,-0.03782890609
18.94629334,-0.06531051729
18.96548521,-0.04957969545
18.98469154,-0.006457362909
19.00411029,-0.1234894339
19.02349684,-0.1731181933
19.04281494,-0.134663231
19.06232508,-0.1284152188
19.08175142,-0.1025501415
19.10104203,-0.241308789
19.12036416,-0.1915674203
19.13962395,-0.2971802322
19.15892373,-0.139231883
19.17817284,-0.2994273199
19.19759983,-0.1009784247
19.2168349,-0.2711512452
19.23614481,-0.2999477281
19.25536642,-0.1286656943
19.27452794,-0.2146103177
19.29386351,-0.03634579911
19.31308266,-0.1058495547
19.33216608,-0.1967102363
19.35139381,-0.1653962657
19.37070605,-0.1939181642
19.39011419,-0.222360845
19.40937423,-0.282017642
19.42872711,-0.08681876333
19.44812474,-0.03202729172
19.46745011,-0.1647826625
19.48675723,-0.1807873584
19.5061965,-0.2295127784
19.52554925,-0.1299056001
19.54473276,-0.1514952549
19.5639616,-0.240565996
19.58316405,-0.1433207678
19.60246552,-0.2100976898
19.62171661,-0.1815097468
19.64105826,0.003685609784
19.66029255,-0.1920536284
19.67967952,-0.2919898834
19.69908215,-0.2025292006
19.71835353,-0.2790102505
19.73777959,-0.2994021469
19.75719954,-0.1751959044
19.77652805,-0.07275763523
19.79570357,-0.1535140083
19.8148625,-0.1784029125
19.83413167,-0.2511302872
19.85336165,-0.05039576438
19.87266168,-0.2379035658
19.89195518,-0.1523190364
19.91118124,-0.27967133
19.93046,-0.209806133
19.94970154,-0.3232319609
19.96896907,-0.2966632042
19.98827965,-0.1155499983
20.00757081,-0.1526884474
20.02683096,-0.4021853394
20.04619249,-0.2560161228
20.06553762,-0.2246690914
20.08488697,-0.2182861734
20.10427338,-0.2555173654
20.12359044,-0.1543625934
