tiempo (min),3er armonico
99.37700479,0.7397251123
100.5136921,0.631971897
101.6627529,0.6357800905
102.8093797,0.8612542066
103.9643271,0.9250540554
105.1159956,0.8354274594
106.4235643,1.689130069
107.6953482,3.489616333
108.8434793,3.417862513
109.9835594,3.584786529
111.1336518,3.632183583
112.2805382,3.935534834
113.5269733,4.058535274
114.7398502,4.486011004
115.8856377,4.61152165
117.061475,4.653324901
118.24394,4.73975504
119.4422324,4.965998866
120.5997303,5.047467943
121.7875438,4.939609279
122.9470722,4.887019889
124.1032801,4.92099712
125.2535102,5.078074334
126.4131159,5.242792504
127.6496191,5.454608099
128.8475224,5.483480824
130.0565029,5.673789986
131.2502722,5.7470319
132.4849429,5.628842357
133.9233039,5.255078642
135.0756915,5.348933129
136.2271387,5.446212854
137.4171795,5.485566786
138.7182255,5.612387768
139.9857918,5.18481675
141.3174205,5.072036589
142.5686497,5.448540816
143.5695727,5.606062623
144.8279546,5.910456191
145.9521985,6.117487966
147.0277798,6.322751913
148.2881249,6.452834856
149.5385054,6.647710995
150.7678169,6.818545132
151.9952632,6.511819616
153.1544288,6.579751004
154.3059081,6.677786938
155.496411,6.714773708
156.7225491,6.417980108
157.9447777,6.046566735
159.1940222,5.615464899
160.3556289,4.907098371
161.5630334,3.23674143
162.8694077,2.467318318
164.0559533,1.852251609
165.2573084,2.016808741
166.4021913,1.649970924
167.5440196,0.6075423261
168.6864565,0.4764111042
169.8262442,-0.5240927382
170.9744256,-0.2332231644
172.1169228,-0.1189221541
173.2603315,0.238707314
174.4074071,0.575241896
175.6104068,0.8546915576
176.7525325,1.33743129
177.9009075,0.789607808
179.0472645,2.070826457
180.1931199,1.495128382
181.3490663,2.170406801
182.4909996,2.807357499
183.6310634,2.81636823
184.7747217,2.897850034
185.9180606,3.740128738
187.0652293,3.791959864
188.2154525,3.70131348
189.3562957,3.978421204
190.4968875,4.344989523
191.6424801,4.350448576
192.813617,4.572092489
193.9827046,5.293098379
195.1252049,5.028480517
196.2841455,5.509595074
197.4660102,5.085207043
198.609275,5.04481902
199.7542069,5.191704973
200.897483,6.075856184
202.1269158,5.57972231
203.3587991,5.413168248
204.5025492,5.537556428
205.6698055,5.740437042
206.7008236,5.252214807
208.4551253,5.593170717
209.1960524,3.844878685
210.2142072,4.278969973
211.3984526,4.721477162
212.5533051,4.191812132
213.690782,4.806805146
214.8954633,6.241874689
215.9665309,5.91204071
217.1954709,6.301852621
218.4004125,6.700437907
219.4077684,6.561233927
220.6499401,7.067852275
221.8805944,6.402892131
223.2269491,5.094853594
224.2723028,4.983629838
225.5133447,5.494213478
226.6944324,5.705985662
227.839656,5.152750059
228.9972388,5.362728573
230.288906,5.516082425
231.4519001,5.659859516
232.6530679,5.937767779
233.7484338,6.051694976
234.8242258,6.154289428
235.9673529,6.111527157
237.1085324,5.754055321
238.2564372,5.474216142
239.4065152,6.923126067
240.5973808,6.210307931
241.7598896,6.000966767
242.9051031,6.56409182
244.0631278,6.397563701
245.2498469,5.71691756
246.3958016,6.21080037
247.5378336,6.390132595
248.682946,6.189664657
249.8257688,6.217711947
250.9663241,5.713276074
252.1095141,5.813656637
253.2559906,6.103276289
254.3999507,6.315297743
255.5397698,6.195252358
256.6897931,6.339630989
257.8300486,6.472077393
258.9723924,6.239064106
260.126622,5.887152845
261.2718613,6.50343758
262.4162337,6.18362041
263.5677953,6.497613097
264.715995,6.484862719
265.8614273,6.720689327
267.0018996,6.353800759
268.1444741,6.196126355
269.2898109,5.743384053
270.495119,6.476431383
271.6356843,6.552622227
272.7951203,6.300167666
273.9868163,6.68230829
275.130535,6.614827465
276.2730026,6.291383748
277.4245674,6.5314306
278.5640144,6.828570514
279.702973,7.000092412
280.844724,6.891163863
281.9936057,7.016313658
283.1347683,6.424570349
284.2821431,6.422294191
285.4278445,6.994934125
286.5673242,7.150980192
287.710611,6.586578862
288.8567317,6.094109708
290.0020628,6.030342994
291.1459003,6.079125406
292.2909309,6.871220902
293.4369604,6.61454489
294.5844421,6.747426451
295.7365431,6.347154221
296.8793163,7.087939329
298.0378772,6.692372534
299.1877264,6.317802706
300.3275512,5.920891235
301.471041,6.605703503
302.6620072,6.382205737
303.8009381,6.42613729
304.953195,6.483643814
306.1011997,5.772651787
307.2473047,6.893653332
308.3888784,6.370787122
309.533794,6.990965242
310.6771732,5.829891174
311.8211056,7.314875882
312.9634186,6.138984936
314.1129264,6.669931335
315.2866577,6.393058282
316.5052729,6.851455035
317.6983783,6.089357699
318.9308525,6.906665416
320.0757618,6.859947998
321.2188908,6.589301302
322.364694,6.787388637
323.5104734,6.961132398
324.6979456,7.30093183
325.856509,6.742429086
327.0001094,6.358558866
328.143576,6.993730827
329.2846047,6.573088504
330.4272471,6.058322759
331.5700794,6.075367125
332.6741143,6.215004219
333.9574973,6.373248852
335.156754,7.001686608
336.3376638,6.662694613
337.5022729,6.834560695
338.6870809,6.71464721
339.8321209,6.642119623
340.9720136,6.87865418
342.1207231,6.755383026
343.2624005,6.665644018
344.4024982,7.112482768
345.5433163,6.665385574
346.6900235,7.207538942
347.8350856,6.764702557
348.9781706,6.631370348
350.1255316,6.882176479
351.2712512,6.767932768
352.4198833,6.581556729
353.5655005,6.861188938
354.7091355,6.218047256
355.8552103,6.648062869
357.0721382,6.13038405
358.2790197,6.765517561
359.4642539,7.179581863
360.6403162,6.821559226
361.8128311,6.343062972
362.9564781,7.345183915
364.1879125,7.163588982
365.3655735,6.460248684
366.5134544,6.112103724
367.6608745,6.766823679
368.8745391,6.736456539
369.9015144,6.377893964
371.0482593,6.125147297
372.1888655,6.980393484
373.3271615,6.618333932
374.4718502,6.023712469
375.6320374,7.127831329
376.9962833,6.638969313
378.1133657,7.399186861
379.2704505,7.216702341
380.4118671,6.596512353
381.6015509,6.755892207
382.7634046,7.57686747
383.9064273,7.115174707
385.0520816,6.877176255
386.3142793,6.797410324
387.4880068,6.482681967
388.7227058,6.815293806
389.925239,7.10219002
391.1256732,6.063934869
392.3873233,7.024219198
393.5285387,6.933710188
394.7345439,6.808560471
395.9476144,6.388365803
397.0920089,6.663984666
398.2938524,7.01157257
399.4994585,7.075668478
400.6469326,6.264259227
401.85871,6.604081697
403.0654966,6.259936472
404.2442043,6.836300208
405.4785179,6.661052873
406.622791,6.969121808
407.7707008,6.683563056
408.9642828,6.914241719
410.1227758,7.537463585
411.2649222,7.095370842
412.4128534,6.627940998
413.6631942,6.754827902
414.9228277,6.744838362
416.0971097,6.255475231
417.2850439,6.237193521
418.433148,6.620621979
419.7210314,6.70504674
420.907858,6.297714286
422.0509279,6.913572378
423.250895,7.06550072
424.3991719,6.459021473
425.7261418,6.627083513
426.8767315,6.12440155
428.0666629,6.950297619
429.2908586,7.075550238
430.4512243,6.869460925
431.6459755,7.07979953
432.7886374,6.59836021
434.1165352,6.539033011
435.1588217,6.515304688
436.3475223,7.232556213
437.4921763,6.432796226
438.5921578,6.486895761
439.8419851,7.139026818
441.0316694,6.885339399
442.1990527,7.601747387
443.4047021,6.876820648
444.6150569,7.162642262
445.8436989,7.081767915
447.1008737,6.870749441
448.3911378,7.532718824
449.6210038,6.767376091
450.7942655,7.358289341
452.0520721,6.808349526
453.2250038,6.64224463
454.4591961,7.198206779
455.726619,7.197710024
456.9650723,6.857966118
458.2548535,7.256232422
459.3980359,7.219602612
460.5416182,6.504206702
461.6150967,7.755072158
462.9354005,6.225923589
464.0926224,5.953615257
465.5030685,4.263038449
466.7545874,3.973232974
468.0254289,6.578087717
469.180311,6.545827484
470.4159995,4.941094566
471.4772848,4.321241466
472.6262765,5.405567133
473.7714668,5.339481218
474.9168086,4.846954658
476.0639748,4.467814528
477.2108536,4.686433298
478.3624756,4.311121925
479.5126667,4.566488072
480.6605143,4.78200471
481.863639,4.772134711
483.1767423,4.607814785
484.5937483,5.523314731
486.0328329,6.112936574
487.038391,5.062770435
488.2500464,6.663519734
489.3121955,6.303645447
490.6087762,6.534147766
491.8004427,6.331262259
492.9865608,6.63334267
494.1773107,6.312957892
495.4139025,6.592290583
496.6886228,6.838086532
497.8651792,6.866737573
499.0353298,7.095151539
500.2101769,6.825678966
501.3678634,6.867423416
502.5539255,6.801379665
503.6977781,7.119741792
504.8460858,6.838297309
505.9889658,7.056911385
507.1637193,7.252458938
508.3405568,7.412482206
509.4845646,7.078138462
510.6262395,7.551628002
511.7661543,7.165703375
512.9262157,7.040178139
514.111477,7.348284738
515.2520619,7.087949946
516.4005217,6.93468288
517.5385059,7.808346091
518.6820976,7.005254753
519.8243571,6.924402125
520.9666054,6.600651776
522.109664,6.746529348
523.2529803,6.725578679
524.3922934,7.528909319
525.5348145,7.367214171
526.6730187,6.561968268
527.8167443,7.04456139
528.966215,7.164412033
530.1075486,7.112041172
531.2494618,6.962403997
532.3919904,7.143666034
533.5367136,6.809485199
534.6761858,7.363694396
535.8168983,6.781181559
536.9625858,7.147728737
538.1069947,7.369436899
539.2477449,6.90763582
540.3864935,6.655873541
541.5310615,6.560568146
542.674831,6.848887797
543.8145094,6.778210727
544.954912,6.846930847
546.0955773,6.892843227
547.2373949,7.346643862
548.3857215,7.278352886
549.5283042,6.328564524
550.6681555,6.507016587
551.8049704,7.04741948
552.9455678,7.451245263
554.0959576,5.554129419
555.4697595,7.184751596
556.6064185,6.703293597
557.6844829,6.913676638
558.778481,7.089741615
559.942232,6.893946899
561.1226143,6.734177369
562.711016,4.398256942
563.8606489,4.439946233
565.0665743,3.950177818
566.3368865,3.807248727
567.3523677,4.687264151
568.511395,3.739970742
569.6673427,3.476375504
570.8223071,3.019638173
572.0442082,5.253092049
573.2164188,6.28056468
574.3926861,6.570750821
575.5133191,6.670676362
576.5816628,6.94635962
577.7658309,7.045167549
578.9134729,7.038580362
580.0617492,6.426542383
581.2108465,7.064768453
582.3603103,7.15616246
583.5117085,6.261193106
584.7622737,7.257428973
585.9213476,7.291504489
587.0666423,6.853350582
588.2171861,6.512500928
589.3616855,6.650125897
590.507568,6.842868824
591.6539766,6.756833288
592.7979794,6.708629588
593.9443226,6.902545851
595.0915566,6.825707181
596.2404107,7.019169444
597.3867495,6.551428784
598.5310132,6.427559353
599.6773168,6.982114621
600.8638127,6.784783912
602.02197,6.616440489
603.167789,6.93343891
604.309347,6.445993315
605.4536371,7.003865947
606.6002915,6.536457037
607.7431684,6.769680268
608.8855386,6.622616862
610.0539516,6.793684458
611.4474111,4.766773625
612.4211919,6.670721082
613.4664029,6.176335052
614.8072589,6.471687178
615.8907033,7.040425167
617.0531995,7.299406948
618.3016965,6.906625615
619.5648472,6.875023601
620.8129225,7.231005263
621.9694862,6.992161267
623.1305088,7.063690545
624.3166747,7.242473745
625.5359116,6.486308196
626.6704521,6.707366992
627.8317061,6.414082699
628.8917354,6.835730202
630.0950148,6.213652718
631.3528981,6.570899118
632.4975679,4.665225528
633.645909,5.436848816
634.7990013,5.337424632
635.8104428,5.195617519
637.027113,6.524491756
638.2299592,7.007951028
639.4130441,6.374344499
640.6270834,6.569162631
641.7702947,7.030129585
642.9145496,6.628548792
644.0602076,7.012085511
645.2067061,6.397429998
646.3503701,6.825247623
647.496988,6.348081599
648.6447193,6.871570835
649.7897801,6.241107506
651.0143158,7.798144844
652.3295986,6.118860971
653.6065675,7.046775395
654.7087857,6.622253723
655.8515318,6.851073346
656.9931835,6.638694321
658.1820846,7.359683678
659.3823113,7.304808755
660.5417159,7.499299839
661.6937477,6.928470176
662.8409729,7.071179238
664.099158,7.344547302
665.2854137,7.20150739
666.6645899,7.192343827
667.9586114,7.578641793
669.1051149,7.656891205
670.2486412,7.565305042
671.3937579,7.442588768
672.5376683,7.390395264
673.6841517,7.359656315
674.8295935,6.599392251
675.9733763,7.362441517
677.1168711,6.433855928
678.2622224,6.591558989
679.4514026,7.349484518
680.608808,7.145307028
681.78837,7.295644235
682.9605756,7.158678069
684.1107913,7.757568987
685.2580291,7.678052268
686.4079719,7.372617637
687.5558201,7.337140416
688.8331203,6.731117221
690.3587652,
691.4769333,6.885640483
692.6256446,6.829378902
693.7736846,6.385085775
694.9635959,6.956973561
696.1246556,7.243657346
697.286769,7.476488602
698.4740922,7.338271667
699.6205008,7.140621359
700.7607456,6.642302978
701.8995256,6.810945494
703.0714993,7.315036566
704.2872226,7.242891548
705.4480033,7.200828374
706.602869,6.846797135
707.9374178,7.171224469
709.1531959,7.107498522
710.3723398,7.36262966
711.5458127,6.970218694
712.7579377,7.531746889
713.9213052,7.400914462
715.0644229,6.953277767
716.2054051,7.230767755
717.3481311,7.055965139
718.549517,7.028720609
719.6902503,7.221214969
720.8961511,7.643811818
722.0981776,7.931962843
723.2546829,7.11616715
724.5282684,7.243764494
725.6031909,7.408051164
726.7722898,7.43030334
727.9253752,7.024976424
729.1728539,7.58123504
730.3159414,6.517110482
731.4632797,7.239625194
732.5166649,8.339646268
733.7823572,6.132765299
734.9118315,5.822448837
736.1733572,5.899382009
737.3427263,6.741868708
738.5374826,6.730435806
739.7406847,6.587189246
740.9563194,7.209288953
742.198481,6.433347239
743.3895905,6.656399256
744.6258554,6.244943394
745.8451181,7.152337796
747.0331498,7.341846007
748.1889516,7.055774604
749.3703404,6.926054884
750.515823,7.420736194
751.6565625,7.271037404
752.7992055,7.878018963
753.9920407,7.311172811
755.1487578,7.036980866
756.2830418,6.888346776
757.4332348,7.196348275
758.5733809,7.011400164
759.7143215,7.048172299
760.8693564,7.31195601
762.1976043,7.700651701
763.4912958,7.632587977
764.507542,7.539396122
765.6923223,7.221883102
766.8466896,7.385569943
767.9921703,7.086150677
769.1364434,6.851078007
770.2817714,7.424506742
771.4810734,6.958002297
772.6827001,6.789372154
773.8280186,7.198273253
774.9712991,7.003304287
776.2131967,7.615661856
777.3785947,7.664786646
778.5214521,7.002905102
779.6679934,6.877745067
780.9345758,7.396413761
782.0763388,7.069327184
783.2794189,7.422501255
784.4853028,7.297080413
785.6889311,7.404498382
786.8900788,7.509090227
788.0670118,7.838863733
789.2944895,7.413509123
790.4492012,7.054797493
791.6203419,7.170332293
792.8862442,7.619306191
794.0383301,7.573736617
795.1972216,7.69237305
796.3776725,7.422296044
797.6131736,7.502232076
798.7631133,7.279548117
799.9929787,7.589226736
801.1757939,7.519616956
802.385769,7.460898034
803.5944245,7.41735644
804.7438682,7.157965705
805.809307,8.229849899
806.9946556,7.578531121
808.1537383,7.469051447
809.3115857,7.668459551
810.4625564,7.580240717
811.6190591,7.227655106
812.7632945,7.399003524
813.9087841,7.910286522
815.0670772,7.387250789
816.3226452,6.715425188
817.4601359,7.175905914
818.5505557,7.552153792
819.6529738,7.42271997
820.7838216,6.745953787
822.0663414,7.605256749
823.3935829,7.383857
824.5667773,7.575341484
825.7051795,7.417266604
826.8851734,7.351724328
828.0483108,7.382716109
829.1908174,7.188425419
830.3356915,6.858936588
831.7520613,4.821874848
832.7028967,6.963910965
833.9334347,6.588084784
835.0992702,6.969396238
836.2438463,7.285448595
837.4390779,6.95760663
838.6529958,6.45876714
839.7987481,6.424234364
840.944916,6.364136466
842.0876929,6.81358217
843.2752242,5.810703741
844.4695272,5.340970976
845.7985942,4.769812079
847.0930206,5.071405546
848.2784792,4.286528561
849.3644011,3.22404869
850.6121211,2.194672205
851.9924879,2.334310687
853.2406046,0.5636583809
854.4191834,0.5677461482
855.7021678,0.01020376015
856.8516191,-1.007374899
857.9231249,-2.309901008
859.0740113,-2.816371565
860.227147,-3.638523065
861.3677728,-5.099921092
862.5068986,-5.029440877
863.815966,-6.863604535
865.0788734,-8.076685725
866.3938236,-9.768439595
867.7988942,-10.17981702
869.0016418,-11.04001126
869.9911506,-10.78089627
871.1266221,-12.78366334
872.1619816,-12.4302149
873.3134879,-12.76314037
874.4255443,-13.60100467
875.6244477,-14.35037383
876.7635207,-15.05401402
877.9295291,-16.96347418
878.9777023,-18.7829897
879.9780042,-19.095432
881.1346981,-19.06517148
882.2831127,-19.09067379
883.4729127,-19.84487963
884.6493177,-20.54968812
885.8019763,-20.30241627
886.9707526,-20.41019489
888.1846888,-20.65438027
889.3662945,-20.98797609
890.5191705,-20.60994764
891.6656603,-21.37785847
892.8121016,-21.16703157
894.0099753,-21.25341594
895.1765206,-21.3983686
896.3435864,-21.32306418
897.4966089,-21.4374606
898.6943852,-21.56466086
899.8552878,-21.73366459
901.0001412,-21.88136178
902.1476103,-22.04820945
903.3513895,-22.08862347
904.5118897,-22.69959709
905.6678267,-22.12732529
906.8193367,-22.68931625
907.9769584,-22.6993994
909.1223028,-22.50638135
910.273594,-23.14861732
911.420427,-22.34101043
912.5668381,-22.5491783
913.7096295,-22.32459934
914.8491564,-22.7213821
915.9915316,-22.87319017
917.1540159,-23.31987054
918.2988428,-22.8318095
919.4419957,-22.57445217
920.5907473,-22.8325752
921.7484375,-23.25673703
922.8918582,-22.9516177
924.0286316,-22.87662308
925.1792188,-22.94536185
926.3376188,-23.51710201
927.4930377,-22.60354731
928.6333171,-23.43021604
929.7962552,-23.47673748
930.9552109,-23.65808219
932.1134883,-22.82276257
933.2615364,-23.42575118
934.4165725,-23.09980607
935.5659722,-23.47715418
936.7150098,-23.51383072
937.8662665,-22.9370054
939.0185209,-23.8764095
940.2238245,-23.05392823
941.4010467,-23.30030328
942.5743895,-23.84004369
943.7313913,-23.69118409
944.8848496,-23.22984196
946.0372341,-23.27833499
947.1922746,-24.02721486
948.3382733,-23.92368918
949.4942939,-23.94264938
950.6421157,-23.86313742
951.7870457,-23.62742161
952.9400934,-23.83872284
954.092102,-23.86830246
955.2496765,-23.99028802
956.3991756,-23.94084657
957.5528463,-23.90763417
958.7029947,-23.44921989
959.8498452,-24.40780671
961.0046506,-24.30060341
962.1580962,-24.70656627
963.3057175,-23.25563311
964.4511253,-23.54963395
965.6092198,-23.89521876
966.7633129,-24.17868258
967.9163487,-24.10379925
969.0595713,-23.51459856
970.215624,-23.42483066
971.3654888,-23.92424521
972.5203835,-23.662363
973.6725631,-24.04526469
974.8176465,-24.0020995
975.9757661,-23.75996937
977.1234754,-24.06768863
978.2761138,-24.31570024
979.428482,-24.3149996
980.5750534,-23.69219993
981.7341386,-23.82155265
982.878203,-24.13995372
984.0304536,-23.75163158
985.1770791,-23.31092408
986.3240139,-24.28964502
987.4787727,-24.26107096
988.6247036,-23.78935607
989.7832387,-24.55736505
990.9336751,-24.20518933
992.0898352,-22.87500373
993.2364827,-23.95098438
994.4036572,-24.03367816
995.6035929,-23.84102031
996.7670459,-23.42214552
997.9250134,-23.95165585
999.0800664,-23.55956704
1000.229672,-24.06983792
1001.391746,-23.78038905
1002.547104,-24.14030622
1003.706044,-23.96275283
1004.85982,-23.87046705
1006.128734,-22.20800284
1007.332791,-23.61138129
1008.480403,-23.86788594
1009.613707,-24.15652795
1010.741825,-24.22946369
1011.898131,-23.92977147
1013.044935,-24.30347836
1014.189662,-24.16357512
1015.348327,-24.39897271
1016.49588,-24.4203522
1017.651467,-24.26977327
1018.802235,-24.03215159
1019.952172,-24.53488247
1021.094852,-24.19306564
1022.245172,-23.67503723
1023.393356,-23.76870647
1024.538364,-24.3668908
1025.689296,-23.90532086
1026.834388,-24.20641343
1027.987325,-23.26074055
1029.129958,-24.53904261
1030.274199,-24.52397191
1031.421799,-23.75480322
1032.57062,-23.97989791
1033.719403,-24.02410239
1034.878151,-24.87849784
1036.023493,-24.23021796
1037.178424,-24.40553681
1038.32918,-24.1229789
1039.482842,-24.32341331
1040.627112,-23.84093503
1041.770692,-24.12184964
1042.916599,-24.50458424
1044.076223,-23.54349153
1045.220217,-24.4528519
1046.372762,-24.12600514
1047.530126,-24.52366243
1048.694978,-24.73942302
1049.845883,-24.43450024
1050.996347,-24.19149325
1052.142512,-24.25770967
1053.301635,-24.12562133
1054.449451,-23.58619898
1055.601823,-24.17909773
1056.745174,-24.11686161
1057.88623,-23.60409996
1059.041601,-23.72745385
1060.190508,-23.88706134
1061.330046,-24.37569028
1062.488487,-24.73604268
1063.636586,-24.32827481
1064.789218,-23.8708363
1065.941186,-24.02247377
1067.100526,-24.38626334
1068.251368,-23.81611565
1069.400714,-23.69750278
1070.558026,-23.9577328
1071.708462,-24.08984714
1072.858708,-23.92805706
1074.003678,-23.52513754
1075.148377,-24.10750035
1076.297494,-23.5915084
1077.444402,-23.57254707
1078.584563,-23.96546454
1079.735996,-23.80548065
1080.892654,-24.88067442
1082.045896,-24.62680158
1083.190657,-23.57662325
1084.342699,-24.08366843
1085.487466,-24.58424708
1086.649355,-23.80801755
1087.792725,-23.87949312
1088.930286,-24.35607857
1090.072041,-24.13671827
1091.225445,-24.19501753
1092.372516,-24.07203097
1093.52264,-24.04478262
1094.672884,-24.23035385
1095.818078,-24.57415223
1096.974551,-24.43604359
1098.121956,-24.13413358
1099.275899,-23.9826439
1100.425022,-24.23881918
1101.594832,-24.12034445
1102.795368,-24.7748122
1103.953859,-24.04282467
1105.097682,-23.99244085
1106.257037,-24.12938899
1107.405841,-24.4407554
1108.563687,-23.66158516
1109.713887,-23.55510038
1110.866744,-24.0987359
1112.012773,-23.76362364
1113.161433,-23.4443177
1114.304618,-24.28606472
1115.448127,-23.83013349
1116.610258,-24.44173061
1117.758387,-23.63271209
1118.908855,-23.80335588
1120.063629,-24.25677138
1121.231084,-24.8767086
1122.379673,-23.84611934
1123.534451,-24.21678832
1124.682143,-24.20507361
1125.848434,-24.18562427
1126.997865,-23.66670469
1128.152575,-23.84306352
1129.301579,-24.10767436
1130.451072,-23.8551393
1131.603518,-24.14950034
1132.758819,-24.48724116
1133.904477,-23.74454123
1135.053582,-24.06606881
1136.201919,-24.63998141
1137.348819,-23.66998471
1138.504767,-23.79544985
1139.656978,-24.26405705
1140.824623,-24.50132827
1141.983956,-23.99028034
1143.132589,-24.32990771
1144.281925,-23.58372882
1145.435751,-23.73785021
1146.585218,-24.26890304
1147.731771,-24.1836647
1148.88188,-23.93617614
