voltage1,corriente1,voltage2,corriente2,voltage3,corriente3
380.205,3.486,420.12,5.413,220.189,-12.304
379.23,3.48,421.129,5.41,221.19,-12.122
378.202,3.479,422.116,5.411,222.195,-11.966
377.234,3.473,423.163,5.406,223.174,-11.785
376.182,3.471,424.109,5.406,224.166,-11.534
375.198,3.468,425.134,5.401,225.229,-11.419
374.202,3.466,426.053,5.402,226.184,-11.204
373.247,3.463,427.07,5.399,227.182,-10.98
372.286,3.457,428.046,5.4,228.198,-10.775
371.24,3.454,429.094,5.397,229.207,-10.56
370.203,3.455,430.108,5.393,230.216,-10.333
369.286,3.445,431.06,5.392,231.232,-10.163
368.195,3.445,432.037,5.395,232.206,-9.935
367.213,3.443,433.157,5.387,233.205,-9.746
366.26,3.436,434.069,5.39,234.175,-9.49
365.255,3.431,435.107,5.389,235.177,-9.276
364.221,3.43,436.171,5.385,236.166,-9.015
363.244,3.425,437.137,5.381,237.177,-8.768
362.232,3.423,438.062,5.382,238.198,-8.575
361.293,3.418,439.063,5.379,239.164,-8.323
360.283,3.417,440.02,5.382,240.156,-8.028
359.32,3.409,441.08,5.377,241.205,-7.84
358.281,3.406,442.037,5.378,242.17,-7.556
357.273,3.401,443.063,5.374,243.179,-7.265
356.252,3.398,444.012,5.374,244.21,-7.068
355.229,3.393,445.041,5.372,245.178,-6.812
354.213,3.394,446.045,5.371,246.164,-6.55
353.304,3.381,447.031,5.37,247.152,-6.286
352.203,3.381,448.032,5.374,248.146,-5.964
351.198,3.377,449.2,5.362,249.175,-5.736
350.221,3.371,450.021,5.366,250.16,-5.429
349.213,3.366,451.018,5.366,251.177,-5.19
348.202,3.364,452.022,5.365,252.161,-4.886
347.246,3.357,453.031,5.363,253.174,-4.595
346.243,3.352,454.01,5.364,254.189,-4.338
345.264,3.344,455.057,5.361,255.182,-4.081
344.201,3.342,456.035,5.362,256.196,-3.687
343.213,3.335,457.084,5.357,257.276,-3.598
342.196,3.333,458.027,5.36,258.188,-3.283
341.234,3.327,459.074,5.358,259.168,-2.992
340.241,3.319,460.074,5.359,260.167,-2.713
339.21,3.313,461.148,5.356,261.163,-2.438
338.195,3.312,462.165,5.354,262.151,-2.12
337.276,3.299,463.096,5.352,263.171,-1.872
336.207,3.297,464.032,5.357,264.152,-1.569
335.234,3.291,465.129,5.349,265.17,-1.353
334.285,3.284,466.006,5.352,266.139,-1.024
333.297,3.274,467.02,5.352,267.152,-0.773
332.249,3.269,468.062,5.35,268.149,-0.461
331.243,3.26,469.048,5.349,269.171,-0.211
330.22,3.257,469.986,5.351,270.174,-0.016
329.259,3.245,471.014,5.349,271.13,0.236
328.228,3.24,471.986,5.353,272.113,0.598
327.238,3.23,473.074,5.349,273.167,0.738
326.21,3.224,474.041,5.35,274.115,1.036
325.228,3.215,475.055,5.347,275.122,1.317
324.228,3.205,475.99,5.348,276.154,1.547
323.217,3.199,476.998,5.347,277.154,1.76
322.226,3.199,477.991,5.346,278.138,2.012
321.354,3.176,478.958,5.346,279.135,2.241
320.257,3.172,479.957,5.35,280.135,2.557
319.244,3.165,481.111,5.341,281.19,2.732
318.261,3.154,481.973,5.344,282.185,2.955
317.26,3.142,482.971,5.344,283.186,3.11
316.245,3.135,484.005,5.344,284.147,3.334
315.276,3.121,485.038,5.342,285.143,3.549
314.261,3.114,486.031,5.344,286.146,3.728
313.297,3.099,487.105,5.34,287.128,3.926
312.263,3.089,488.045,5.342,288.115,4.251
311.283,3.077,489.08,5.337,289.201,4.272
310.288,3.066,489.977,5.341,290.127,4.517
309.329,3.056,490.997,5.339,291.131,4.716
308.365,3.035,491.962,5.34,292.142,4.888
307.323,3.022,493.016,5.34,293.152,5.047
306.284,3.015,494.029,5.337,294.155,5.262
305.337,2.99,494.978,5.337,295.187,5.36
304.259,2.974,495.938,5.342,296.146,5.572
303.271,2.963,497.074,5.335,297.169,5.656
302.301,2.941,497.963,5.34,298.122,5.859
301.279,2.921,499.017,5.34,299.14,5.979
300.24,2.909,500.091,5.336,300.124,6.168
299.252,2.886,501.049,5.335,301.157,6.326
298.23,2.875,501.978,5.338,302.19,6.402
297.277,2.85,502.997,5.335,303.15,6.537
296.257,2.838,503.958,5.339,304.145,6.765
295.299,2.812,505.056,5.335,305.222,6.794
294.264,2.795,506.009,5.337,306.179,6.957
293.268,2.772,507.056,5.335,307.201,7.115
292.256,2.743,508.017,5.336,308.252,7.162
291.244,2.73,509.056,5.336,309.225,7.246
290.24,2.716,510.077,5.335,310.183,7.365
289.315,2.673,511.08,5.336,311.169,7.454
288.234,2.657,512.096,5.34,312.148,7.611
287.239,2.639,513.303,5.33,313.181,7.652
286.264,2.611,514.092,5.333,314.147,7.778
285.264,2.582,515.059,5.333,315.164,7.836
284.257,2.562,516.057,5.333,316.135,7.956
283.299,2.528,517.051,5.332,317.146,8.052
282.299,2.5,518.009,5.334,318.15,8.118
281.309,2.454,519.05,5.332,319.135,8.213
280.261,2.431,520.006,5.334,320.142,8.378
279.262,2.397,521.053,5.33,321.237,8.307
278.253,2.366,521.962,5.333,322.121,8.432
277.272,2.329,523.004,5.332,323.108,8.519
276.272,2.279,523.979,5.334,324.109,8.599
275.247,2.25,525.062,5.332,325.113,8.657
274.225,2.231,526.056,5.33,326.099,8.761
273.281,2.171,526.982,5.33,327.127,8.806
272.232,2.141,527.915,5.335,328.119,8.893
271.246,2.106,529.045,5.327,329.138,8.916
270.285,2.054,529.904,5.331,330.099,9.015
269.3,1.999,530.938,5.333,331.128,9.063
268.272,1.959,531.998,5.33,332.123,9.157
267.273,1.906,532.989,5.328,333.173,9.198
266.26,1.869,533.936,5.33,334.183,9.212
265.286,1.81,534.962,5.329,335.123,9.266
264.27,1.767,535.949,5.332,336.091,9.376
263.284,1.707,537.059,5.328,337.158,9.358
262.273,1.661,538.027,5.33,338.076,9.443
261.288,1.592,539.053,5.327,339.085,9.512
260.286,1.524,539.973,5.329,340.122,9.549
259.285,1.47,540.976,5.328,341.117,9.576
258.297,1.443,541.956,5.327,342.081,9.642
257.386,1.32,542.913,5.328,343.093,9.68
256.316,1.269,543.899,5.333,344.08,9.757
255.299,1.207,545.071,5.323,345.136,9.774
254.309,1.124,545.895,5.328,346.117,9.825
253.285,1.048,546.897,5.329,347.127,9.844
252.268,0.983,547.933,5.329,348.08,9.903
251.3,0.888,548.953,5.329,349.097,9.943
250.274,0.817,549.939,5.332,350.099,9.971
249.282,0.701,551.022,5.328,351.073,10.018
248.261,0.619,551.947,5.332,352.081,10.103
247.262,0.537,553,5.327,353.189,10.07
246.269,0.465,553.892,5.33,354.096,10.132
245.29,0.386,554.929,5.329,355.103,10.179
244.322,0.263,555.9,5.332,356.13,10.217
243.295,0.163,556.975,5.33,357.155,10.248
242.279,0.089,557.997,5.328,358.162,10.299
241.317,-0.043,558.946,5.329,359.207,10.303
240.272,-0.128,559.915,5.334,360.167,10.349
239.279,-0.244,561.09,5.327,361.18,10.353
238.304,-0.364,561.973,5.331,362.119,10.402
237.299,-0.493,563.044,5.332,363.127,10.425
236.275,-0.582,564.143,5.329,364.101,10.473
235.292,-0.713,565.103,5.327,365.128,10.5
234.275,-0.808,565.998,5.329,366.137,10.516
233.318,-0.938,566.994,5.327,367.1,10.545
232.309,-1.037,567.936,5.331,368.077,10.608
231.333,-1.207,569.023,5.329,369.162,10.598
230.316,-1.356,569.953,5.332,370.091,10.646
229.312,-1.516,570.993,5.329,371.115,10.685
228.304,-1.662,571.921,5.333,372.163,10.696
227.288,-1.782,572.961,5.333,373.139,10.709
226.288,-1.898,573.949,5.332,374.077,10.749
225.34,-2.119,574.933,5.333,375.089,10.765
224.289,-2.261,575.944,5.338,376.057,10.814
223.282,-2.343,577.155,5.327,377.12,10.819
222.304,-2.486,577.928,5.332,378.081,10.858
221.295,-2.629,578.914,5.333,379.117,10.872
220.286,-2.729,579.93,5.332,380.087,10.906
219.319,-2.887,580.927,5.331,381.109,10.931
218.335,-3.029,581.894,5.334,382.13,10.952
217.342,-3.226,582.963,5.331,383.12,10.978
216.312,-3.367,583.92,5.334,384.139,11.033
215.319,-3.524,585.002,5.329,385.277,11
214.326,-3.661,585.908,5.332,386.128,11.039
213.336,-3.815,586.971,5.33,387.116,11.064
212.34,-3.971,587.964,5.333,388.117,11.088
211.327,-4.175,589.076,5.331,389.127,11.103
210.329,-4.305,590.089,5.328,390.096,11.133
209.361,-4.507,590.998,5.328,391.127,11.145
208.336,-4.645,591.924,5.334,392.105,11.178
207.342,-4.785,593.073,5.326,393.146,11.183
206.379,-4.947,593.904,5.331,394.093,11.216
205.391,-5.105,594.938,5.332,395.123,11.234
204.361,-5.26,596.005,5.331,396.116,11.265
203.362,-5.478,596.998,5.329,397.18,11.281
202.343,-5.588,597.927,5.332,398.187,11.289
201.354,-5.77,598.962,5.33,399.132,11.307
200.342,-5.922,599.931,5.334,400.096,11.351
199.343,-6.085,601.061,5.329,401.193,11.343
198.336,-6.23,602.015,5.331,402.104,11.376
197.337,-6.378,603.06,5.328,403.127,11.401
196.329,-6.702,603.975,5.33,404.179,11.415
195.32,-6.869,605.003,5.329,405.183,11.428
194.318,-6.925,605.995,5.329,406.157,11.454
193.384,-7.172,606.969,5.329,407.181,11.468
192.332,-7.247,607.972,5.335,408.177,11.503
191.336,-7.363,609.191,5.325,409.276,11.507
190.344,-7.518,610.007,5.33,410.261,11.527
189.333,-7.615,611.022,5.331,411.279,11.53
188.326,-7.713,612.084,5.331,412.207,11.556
187.342,-7.858,613.131,5.33,413.21,11.57
186.327,-7.963,614.119,5.333,414.19,11.584
185.337,-8.104,615.239,5.328,415.15,11.602
184.32,-8.195,616.155,5.331,416.135,11.642
183.327,-8.284,617.188,5.326,417.259,11.627
182.34,-8.392,618.049,5.329,418.128,11.654
181.349,-8.455,619.057,5.328,419.119,11.674
180.381,-8.593,620.011,5.331,420.132,11.691
179.361,-8.676,621.062,5.329,421.152,11.704
178.358,-8.729,622.068,5.327,422.132,11.727
177.37,-8.824,622.994,5.328,423.174,11.73
176.341,-8.878,623.938,5.333,424.116,11.754
175.35,-8.941,625.112,5.324,425.145,11.757
174.374,-9.046,625.938,5.329,426.066,11.783
173.356,-9.159,626.998,5.33,427.081,11.794
172.341,-9.246,628.086,5.325,428.061,11.817
171.354,-9.361,629.038,5.323,429.103,11.833
170.348,-9.433,629.931,5.326,430.126,11.838
169.362,-9.522,630.944,5.323,431.071,11.854
168.357,-9.587,631.88,5.327,432.045,11.888
167.384,-9.694,632.989,5.322,433.164,11.88
166.375,-9.755,633.917,5.325,434.072,11.909
165.377,-9.822,634.973,5.321,435.119,11.926
164.371,-9.88,635.907,5.324,436.18,11.93
163.367,-9.93,636.955,5.322,437.145,11.938
162.368,-9.963,637.963,5.322,438.071,11.958
161.391,-10.029,638.966,5.323,439.066,11.967
160.365,-10.056,639.973,5.329,440.028,11.994
159.365,-10.078,641.225,5.316,441.097,11.997
158.38,-10.135,641.963,5.321,442.051,12.019
157.37,-10.146,642.925,5.321,443.077,12.025
156.375,-10.167,643.932,5.321,444.028,12.045
155.382,-10.2,644.931,5.319,445.048,12.058
154.394,-10.229,645.874,5.322,446.06,12.07
153.39,-10.283,646.94,5.318,447.038,12.085
152.376,-10.319,647.886,5.321,448.04,12.116
151.373,-10.324,648.948,5.316,449.202,12.097
150.376,-10.329,649.846,5.32,450.038,12.122
149.375,-10.341,650.892,5.319,451.025,12.138
148.368,-10.352,651.881,5.321,452.035,12.15
147.358,-10.363,652.978,5.319,453.038,12.161
146.362,-10.366,653.988,5.317,454.02,12.18
145.37,-10.394,654.896,5.316,455.065,12.187
144.358,-10.4,655.83,5.322,456.041,12.208
143.364,-10.393,657.006,5.313,457.101,12.209
142.387,-10.408,657.831,5.318,458.038,12.232
141.38,-10.405,658.877,5.319,459.088,12.242
140.385,-10.393,659.959,5.316,460.09,12.261
139.385,-10.392,660.965,5.314,461.163,12.269
138.378,-10.379,661.894,5.317,462.181,12.272
137.384,-10.383,662.946,5.314,463.103,12.284
136.379,-10.375,663.927,5.319,464.045,12.311
135.387,-10.367,665.09,5.313,465.145,12.303
134.385,-10.368,666.049,5.315,466.015,12.326
133.372,-10.365,667.094,5.31,467.03,12.34
132.375,-10.35,667.989,5.313,468.074,12.349
131.378,-10.342,668.991,5.311,469.065,12.355
130.388,-10.33,669.947,5.31,470.001,12.375
129.406,-10.33,670.898,5.31,471.017,12.384
128.395,-10.321,671.872,5.316,471.991,12.406
127.389,-10.317,673.088,5.304,473.084,12.408
126.405,-10.316,673.857,5.309,474.052,12.424
125.387,-10.295,674.863,5.309,475.06,12.428
124.388,-10.281,675.893,5.309,475.991,12.446
123.399,-10.274,676.924,5.307,477.007,12.457
122.391,-10.26,677.885,5.309,477.997,12.465
121.384,-10.25,678.982,5.304,478.962,12.477
120.385,-10.24,679.902,5.307,479.956,12.506
119.382,-10.231,680.956,5.301,481.117,12.494
118.389,-10.219,681.819,5.306,481.975,12.516
117.393,-10.206,682.844,5.303,482.978,12.531
116.407,-10.198,683.81,5.306,484.013,12.542
115.409,-10.195,684.896,5.304,485.045,12.551
114.409,-10.188,685.93,5.301,486.038,12.569
113.402,-10.176,686.857,5.301,487.104,12.568
112.398,-10.169,687.82,5.307,488.048,12.587
111.4,-10.169,689.031,5.298,489.087,12.586
110.412,-10.163,689.878,5.303,489.978,12.605
109.398,-10.153,690.954,5.304,490.998,12.613
108.399,-10.141,692.072,5.3,491.966,12.631
107.401,-10.134,693.024,5.296,493.019,12.639
106.402,-10.125,693.904,5.299,494.036,12.645
105.396,-10.112,694.904,5.297,494.979,12.654
104.405,-10.102,695.84,5.301,495.939,12.68
103.412,-10.098,696.954,5.295,497.079,12.672
102.424,-10.092,697.87,5.299,497.974,12.694
101.41,-10.083,698.929,5.295,499.02,12.708
100.413,-10.078,699.861,5.251,500.092,12.711
99.406,-9.794,699.04,5.241,501.057,12.719
100.29,-9.674,697.988,5.24,501.982,12.735
101.296,-9.58,697.069,5.232,502.999,12.742
102.304,-9.507,695.956,5.233,503.973,12.763
103.301,-9.439,695.017,5.228,505.06,12.763
104.286,-9.376,694.009,5.228,506.018,12.78
105.277,-9.315,693.127,5.223,507.068,12.783
106.276,-9.253,692.179,5.217,508.018,12.799
107.28,-9.202,691.077,5.215,509.066,12.807
108.27,-9.146,689.981,5.218,510.087,12.817
109.277,-9.088,689.147,5.206,511.085,12.827
110.288,-9.036,687.931,5.209,512.104,12.854
111.273,-8.984,686.974,5.207,513.31,12.832
112.274,-8.943,686.037,5.203,514.101,12.852
113.276,-8.899,685.023,5.199,515.071,12.866
114.277,-8.854,683.931,5.199,516.072,12.873
115.276,-8.811,682.964,5.194,517.058,12.88
116.277,-8.765,681.924,5.196,518.018,12.894
117.257,-8.707,681.069,5.189,519.05,12.895
118.262,-8.66,680.009,5.189,520.001,12.911
119.241,-8.603,679.097,5.183,521.058,12.914
120.248,-8.544,678.008,5.183,521.973,12.934
121.252,-8.487,677.029,5.179,523.005,12.942
122.254,-8.434,676.014,5.177,523.989,12.96
123.252,-8.383,674.979,5.175,525.059,12.968
124.253,-8.329,673.964,5.178,526.068,12.971
125.256,-8.273,673.205,5.165,526.982,12.981
126.267,-8.225,671.993,5.168,527.923,13.008
127.255,-8.162,671.007,5.166,529.048,12.997
128.263,-8.1,670.062,5.164,529.912,13.016
129.281,-8.049,669.103,5.16,530.938,13.03
130.245,-7.983,668.098,5.16,532.004,13.034
131.243,-7.935,667.208,5.155,533,13.039
132.241,-7.865,666.167,5.155,533.936,13.055
133.241,-7.81,665.208,5.148,534.975,13.06
134.25,-7.75,664.064,5.149,535.944,13.08
135.248,-7.666,663.065,5.145,537.068,13.081
136.243,-7.601,662.009,5.146,538.041,13.092
137.25,-7.53,661.08,5.142,539.058,13.093
138.253,-7.447,660.088,5.138,539.976,13.108
139.261,-7.378,659.003,5.136,540.987,13.117
140.243,-7.295,657.941,5.139,541.961,13.127
141.253,-7.206,657.132,5.129,542.915,13.136
142.247,-7.127,655.958,5.132,543.901,13.164
143.227,-7.037,655.011,5.13,545.085,13.149
144.227,-6.947,654.108,5.126,545.907,13.163
145.241,-6.878,653.114,5.12,546.903,13.174
146.23,-6.777,652.006,5.121,547.939,13.183
147.231,-6.679,651.019,5.117,548.961,13.19
148.245,-6.579,649.96,5.119,549.942,13.209
149.242,-6.477,649.072,5.112,551.025,13.208
150.248,-6.382,648.002,5.113,551.952,13.225
151.24,-6.27,647.051,5.108,553.01,13.222
152.243,-6.161,645.993,5.108,553.901,13.241
153.266,-6.062,645.046,5.106,554.934,13.245
154.27,-5.957,644.057,5.103,555.908,13.262
155.265,-5.853,643.047,5.101,556.983,13.269
156.244,-5.736,642.061,5.105,558.012,13.272
157.237,-5.616,641.351,5.092,558.962,13.281
158.251,-5.513,640.116,5.094,559.925,13.308
159.23,-5.39,639.079,5.092,561.102,13.296
160.234,-5.242,638.094,5.089,561.985,13.318
161.257,-5.123,637.086,5.086,563.049,13.33
162.237,-5.004,636.033,5.086,564.139,13.329
163.227,-4.872,635.098,5.081,565.109,13.331
164.228,-4.732,634.036,5.082,566.006,13.346
165.237,-4.591,633.12,5.076,566.999,13.351
166.241,-4.46,632.011,5.077,567.949,13.37
167.254,-4.351,631.054,5.073,569.034,13.367
168.234,-4.218,630.051,5.074,569.964,13.381
169.223,-4.075,629.151,5.071,570.999,13.38
170.21,-3.903,628.206,5.066,571.926,13.395
171.222,-3.765,627.13,5.063,572.964,13.401
172.206,-3.616,626.064,5.066,573.962,13.407
173.225,-3.453,625.231,5.057,574.939,13.416
174.241,-3.309,624.061,5.059,575.949,13.442
175.224,-3.167,623.115,5.058,577.159,13.418
176.215,-2.985,622.19,5.054,577.934,13.438
177.246,-2.866,621.195,5.05,578.917,13.447
178.237,-2.693,620.125,5.051,579.93,13.456
179.243,-2.498,619.183,5.047,580.939,13.461
180.265,-2.392,618.162,5.048,581.897,13.48
181.242,-2.222,617.309,5.043,582.972,13.479
182.226,-2.061,616.273,5.044,583.928,13.497
183.225,-1.908,615.362,5.037,585.007,13.493
184.215,-1.761,614.261,5.037,585.914,13.511
185.23,-1.613,613.25,5.034,586.979,13.514
186.221,-1.448,612.21,5.032,587.971,13.53
187.224,-1.292,611.152,5.03,589.082,13.531
188.211,-1.127,610.117,5.034,590.093,13.531
189.213,-0.955,609.316,5.022,591.007,13.537
190.227,-0.81,608.104,5.024,591.931,13.562
191.218,-0.615,607.092,5.023,593.077,13.547
192.226,-0.415,606.115,5.02,593.909,13.567
193.265,-0.327,605.128,5.017,594.94,13.58
194.206,-0.171,604.097,5.018,596.005,13.582
195.204,-0.021,603.174,5.013,596.999,13.583
196.205,0.15,602.138,5.013,597.927,13.6
197.207,0.301,601.19,5.007,598.968,13.602
198.207,0.473,600.06,5.009,599.947,13.622
199.22,0.606,599.078,5.007,601.068,13.617
200.227,0.757,598.045,5.008,602.033,13.629
201.235,0.896,597.117,5.004,603.052,13.628
202.222,1.089,596.123,5.001,603.979,13.642
203.241,1.224,595.067,5,605.007,13.647
204.246,1.397,594.014,5.004,605.999,13.654
205.266,1.485,593.191,4.994,606.975,13.661
206.263,1.585,592.057,4.997,607.973,13.686
207.223,1.724,591.114,4.995,609.19,13.664
208.205,1.909,590.21,4.991,610.01,13.685
209.236,1.969,589.202,4.986,611.032,13.695
210.205,2.115,588.104,4.987,612.079,13.703
211.205,2.258,587.097,4.983,613.135,13.706
212.215,2.374,586.034,4.985,614.128,13.722
213.212,2.497,585.128,4.979,615.243,13.713
214.203,2.621,584.05,4.98,616.164,13.729
215.201,2.74,583.094,4.976,617.2,13.719
216.198,2.869,582.017,4.976,618.049,13.738
217.219,2.942,581.055,4.974,619.061,13.739
218.221,3.039,580.052,4.972,620.012,13.754
219.208,2.698,579.034,4.969,621.069,13.756
220.184,2.819,578.036,4.974,622.07,13.757
221.179,2.935,577.277,4.961,622.99,13.763
222.185,3.019,576.073,4.964,623.932,13.789
223.166,3.102,575.057,4.963,625.116,13.769
224.165,3.166,574.071,4.96,625.948,13.793
225.223,3.147,573.08,4.957,627.002,13.803
226.183,3.242,572.04,4.958,628.088,13.799
227.182,3.318,571.109,4.953,629.034,13.798
228.186,3.407,570.073,4.953,629.927,13.814
229.196,3.498,569.145,4.947,630.938,13.815
230.198,3.604,568.061,4.95,631.889,13.834
231.215,3.56,567.111,4.946,632.993,13.828
232.189,3.673,566.114,4.949,633.928,13.844
233.191,3.752,565.213,4.947,634.978,13.84
234.156,3.876,564.256,4.942,635.906,13.854
235.162,3.952,563.166,4.941,636.957,13.858
236.149,4.017,562.093,4.943,637.967,13.864
237.173,4.086,561.214,4.935,638.951,13.871
238.179,4.123,560.047,4.938,639.972,13.899
239.152,4.199,559.064,4.936,641.226,13.862
240.137,4.288,558.121,4.933,641.959,13.883
241.188,4.301,557.109,4.93,642.928,13.893
242.151,4.38,556.023,4.929,643.933,13.897
243.165,4.442,555.045,4.926,644.933,13.9
244.19,4.452,554.01,4.927,645.872,13.915
245.164,4.494,553.116,4.921,646.943,13.911
246.139,4.547,552.073,4.922,647.879,13.929
247.139,4.574,551.136,4.916,648.959,13.918
248.131,4.642,550.069,4.917,649.842,13.939
249.163,4.656,549.078,4.914,650.895,13.94
250.152,4.69,548.055,4.911,651.884,13.955
251.165,4.699,547.027,4.91,652.989,13.954
252.146,4.747,546.009,4.913,653.993,13.952
253.164,4.77,545.192,4.902,654.908,13.958
254.182,4.788,544.028,4.903,655.83,13.985
255.176,4.815,543.028,4.902,657.011,13.96
256.186,4.878,542.069,4.9,657.83,13.986
257.26,4.826,541.095,4.897,658.889,13.996
258.176,4.871,540.088,4.897,659.969,13.996
259.159,4.913,539.167,4.892,660.974,13.996
260.163,4.92,538.141,4.892,661.902,14.012
261.159,4.934,537.187,4.885,662.95,14.014
262.146,4.945,536.072,4.886,663.937,14.035
263.161,4.953,535.078,4.882,665.084,14.026
264.142,4.972,534.051,4.882,666.05,14.039
265.166,4.964,533.103,4.879,667.093,14.03
266.133,4.978,532.119,4.874,667.982,14.044
267.144,4.987,531.062,4.872,668.993,14.046
268.132,5.003,530.014,4.875,669.951,14.053
269.164,5.012,529.163,4.866,670.907,14.06
270.166,5.012,528.035,4.868,671.875,14.092
271.128,5.019,527.089,4.867,673.099,14.056
272.101,5.047,526.162,4.863,673.867,14.081
273.151,5.025,525.165,4.86,674.857,14.093
274.099,5.042,524.101,4.86,675.889,14.096
275.116,5.05,523.115,4.857,676.92,14.098
276.139,5.046,522.077,4.858,677.884,14.118
277.143,5.039,521.172,4.853,678.99,14.108
278.124,5.042,520.122,4.853,679.903,14.128
279.129,5.044,519.17,4.849,680.964,14.113
280.131,5.053,518.128,4.848,681.819,14.137
281.177,5.043,517.168,4.846,682.859,14.137
282.162,5.042,516.175,4.843,683.817,14.157
283.169,5.03,515.178,4.842,684.907,14.158
284.135,5.035,514.2,4.844,685.929,14.157
285.135,5.028,513.416,4.832,686.865,14.164
286.133,5.022,512.238,4.832,687.817,14.198
287.114,5.022,511.203,4.832,689.026,14.169
288.095,5.036,510.207,4.828,689.869,14.199
289.182,5.006,509.182,4.825,690.95,14.215
290.109,5.006,508.14,4.825,692.077,14.204
291.111,5.013,507.184,4.82,693.025,14.202
292.127,5.015,506.127,4.82,693.896,14.221
293.142,4.952,505.178,4.814,694.899,14.221
294.137,4.958,504.085,4.815,695.838,14.247
295.171,4.949,503.119,4.811,696.954,14.234
296.138,4.954,502.098,4.811,697.87,14.256
297.159,4.944,501.163,4.808,698.924,14.25
298.111,4.954,500.209,4.803,699.85,14.27
299.131,4.946,499.138,4.801,700.896,14.274
300.116,4.955,498.085,4.803,701.908,14.28
301.147,4.955,497.197,4.794,702.895,14.29
302.168,4.946,496.066,4.793,703.911,14.331
303.143,4.947,495.089,4.794,705.186,14.276
304.124,4.953,494.147,4.791,705.912,14.308
305.203,4.939,493.146,4.787,706.893,14.323
306.154,4.946,492.085,4.786,707.924,14.328
307.189,4.946,491.111,4.782,708.934,14.332
308.241,4.935,490.09,4.784,709.904,14.358
309.21,4.927,489.193,4.778,710.997,14.349
310.159,4.925,488.168,4.778,711.95,14.374
311.157,4.923,487.229,4.772,713.059,14.358
312.134,4.924,486.157,4.771,713.953,14.387
313.164,4.912,485.156,4.768,715.036,14.389
314.137,4.914,484.132,4.767,716.036,14.414
315.15,4.905,483.1,4.765,717.181,14.409
316.116,4.903,482.087,4.767,718.201,14.402
317.126,4.899,481.229,4.758,719.089,14.408
318.138,4.893,480.084,4.758,719.982,14.452
319.121,4.885,479.075,4.756,721.159,14.412
320.124,4.894,478.105,4.754,721.931,14.452
321.226,4.874,477.116,4.751,722.963,14.464
322.11,4.876,476.103,4.751,724.025,14.463
323.099,4.873,475.162,4.747,725.004,14.459
324.096,4.869,474.156,4.746,725.9,14.485
325.104,4.866,473.203,4.74,726.931,14.484
326.093,4.865,472.107,4.74,727.891,14.521
327.113,4.858,471.133,4.737,729.036,14.503
328.097,4.857,470.108,4.736,729.968,14.527
329.14,4.849,469.172,4.733,731.011,14.516
330.094,4.85,468.19,4.729,731.897,14.541
331.125,4.844,467.147,4.727,732.919,14.544
332.113,4.844,466.118,4.728,733.9,14.552
333.159,4.84,465.255,4.719,734.856,14.562
334.172,4.829,464.166,4.72,735.837,14.614
335.12,4.827,463.213,4.719,737.097,14.558
336.076,4.831,462.292,4.712,737.857,14.598
337.154,4.818,461.277,4.707,738.861,14.614
338.067,4.819,460.201,4.707,739.924,14.625
339.084,4.818,459.202,4.703,740.963,14.625
340.115,4.811,458.148,4.704,741.943,14.659
341.111,4.807,457.216,4.698,743.077,14.638
342.077,4.804,456.162,4.697,743.971,14.671
343.085,4.801,455.181,4.693,745.04,14.646
344.072,4.8,454.137,4.691,745.868,14.685
345.131,4.792,453.154,4.688,746.902,14.683
346.113,4.79,452.158,4.685,747.843,14.716
347.119,4.785,451.141,4.683,748.932,14.716
348.077,4.783,450.143,4.685,749.941,14.716
349.088,4.779,449.317,4.672,750.862,14.728
350.092,4.775,448.169,4.672,751.801,14.785
351.072,4.774,447.153,4.671,753.026,14.737
352.063,4.777,446.171,4.667,753.838,14.786
353.183,4.764,445.168,4.664,754.91,14.808
354.09,4.765,444.145,4.663,756.029,14.796
355.091,4.762,443.193,4.657,756.984,14.792
356.117,4.759,442.166,4.657,757.866,14.825
357.148,4.755,441.214,4.649,758.889,14.825
358.147,4.754,440.154,4.649,759.836,14.871
359.198,4.746,439.182,4.645,760.983,14.849
360.157,4.746,438.187,4.643,761.904,14.887
361.173,4.74,437.256,4.639,762.983,14.875
362.108,4.74,436.303,4.632,763.912,14.91
363.121,4.736,435.24,4.628,764.982,14.917
364.089,4.735,434.185,4.629,766.003,14.928
365.12,4.732,433.281,4.619,767.003,14.946
366.137,4.727,432.163,4.619,768.035,15.015
367.092,4.726,431.184,4.616,769.358,14.917
368.065,4.729,430.236,4.611,770.039,14.972
369.154,4.72,429.223,4.606,771.001,14.995
370.08,4.722,428.172,4.605,772.008,15.003
371.105,4.721,427.195,4.599,773.003,15.007
372.154,4.715,426.175,4.599,773.935,15.048
373.123,4.713,425.254,4.591,775.01,15.033
374.074,4.711,424.23,4.59,775.93,15.079
375.077,4.709,423.287,4.583,777.029,15.049
376.05,4.709,422.244,4.581,777.881,15.099
377.112,4.704,421.254,4.576,778.943,15.102
378.083,4.703,420.242,4.571,779.932,15.143
379.109,4.699,419.225,4.568,781.048,15.135
380.079,4.699,418.226,4.569,782.051,15.128
381.103,4.698,417.368,4.556,782.948,15.14
382.124,4.693,416.254,4.555,783.852,15.215
383.114,4.693,415.257,4.551,785.066,15.147
384.126,4.696,414.294,4.547,785.848,15.212
385.268,4.684,413.311,4.542,786.907,15.237
386.118,4.686,412.316,4.539,788.008,15.233
387.099,4.685,411.38,4.532,789.001,15.227
